FundamentalTime,FundamentalValue
1612527764700000000,100000
1612527764800000000,100000
1612527764900000000,100000
1612527765000000000,100000
1612527765100000000,100000
1612527765200000000,100000
1612527765300000000,100000
1612527765400000000,100000
1612527765500000000,100000
1612527765600000000,100000
1612527765700000000,100000
1612527765800000000,100000
1612527765900000000,100000
1612527766000000000,100000
1612527766100000000,100000
1612527766200000000,100000
1612527766300000000,100000
1612527766400000000,100000
1612527766500000000,100000
1612527766600000000,100000
1612527766700000000,100000
1612527766800000000,100000
1612527766900000000,100000
1612527767000000000,100000
1612527767100000000,100000
1612527767200000000,100000
1612527767300000000,100000
1612527767400000000,100000
1612527767500000000,100000
1612527767600000000,100000
1612527767700000000,100000
1612527767800000000,100000
1612527767900000000,100000
1612527768000000000,100000
1612527768100000000,100000
1612527768200000000,100000
1612527768300000000,100000
1612527768400000000,100000
1612527768500000000,100000
1612527768600000000,100000
1612527768700000000,100000
1612527768800000000,100000
1612527768900000000,100000
1612527769000000000,100000
1612527769100000000,100000
1612527769200000000,100000
1612527769300000000,100000
1612527769400000000,100000
1612527769500000000,100000
1612527769600000000,100000
1612527769700000000,100000
1612527769800000000,100000
1612527769900000000,100000
1612527770000000000,100000
1612527770100000000,100000
1612527770200000000,100000
1612527770300000000,100000
1612527770400000000,100000
1612527770500000000,100000
1612527770600000000,100000
1612527770700000000,100000
1612527770800000000,100000
1612527770900000000,100000
1612527771000000000,100000
1612527771100000000,100000
1612527771200000000,100000
1612527771300000000,100000
1612527771400000000,100000
1612527771500000000,100000
1612527771600000000,100000
1612527771700000000,100000
1612527771800000000,100000
1612527771900000000,100000
1612527772000000000,100000
1612527772100000000,100000
1612527772200000000,100000
1612527772300000000,100000
1612527772400000000,100000
1612527772500000000,100000
1612527772600000000,100000
1612527772700000000,100000
1612527772800000000,100000
1612527772900000000,100000
1612527773000000000,100000
1612527773100000000,100000
1612527773200000000,100000
1612527773300000000,100000
1612527773400000000,100000
1612527773500000000,100000
1612527773600000000,100000
1612527773700000000,100000
1612527773800000000,100000
1612527773900000000,100000
1612527774000000000,100000
1612527774100000000,100000
1612527774200000000,100000
1612527774300000000,100000
1612527774400000000,100000
1612527774500000000,100000
1612527774600000000,100000
1612527774700000000,100000
1612527774800000000,100000
1612527774900000000,100000
1612527775000000000,100000
1612527775100000000,100000
1612527775200000000,100000
1612527775300000000,100000
1612527775400000000,100000
1612527775500000000,100000
1612527775600000000,100000
1612527775700000000,100000
1612527775800000000,100000
1612527775900000000,100000
1612527776000000000,100000
1612527776100000000,100000
1612527776200000000,100000
1612527776300000000,100000
1612527776400000000,100000
1612527776500000000,100000
1612527776600000000,100000
1612527776700000000,100000
1612527776800000000,100000
1612527776900000000,100000
1612527777000000000,100000
1612527777100000000,100000
1612527777200000000,100000
1612527777300000000,100000
1612527777400000000,100000
1612527777500000000,100000
1612527777600000000,100000
1612527777700000000,100000
1612527777800000000,100000
1612527777900000000,100000
1612527778000000000,100000
1612527778100000000,100000
1612527778200000000,100000
1612527778300000000,100000
1612527778400000000,100000
1612527778500000000,100000
1612527778600000000,100000
1612527778700000000,100000
1612527778800000000,100000
1612527778900000000,100000
1612527779000000000,100000
1612527779100000000,100000
1612527779200000000,100000
1612527779300000000,100000
1612527779400000000,100000
1612527779500000000,100000
1612527779600000000,100000
1612527779700000000,100000
1612527779800000000,100000
1612527779900000000,100000
1612527780000000000,100000
1612527780100000000,100000
1612527780200000000,100000
1612527780300000000,100000
1612527780400000000,100000
1612527780500000000,100000
1612527780600000000,100000
1612527780700000000,100000
1612527780800000000,100000
1612527780900000000,100000
1612527781000000000,100000
1612527781100000000,100000
1612527781200000000,100000
1612527781300000000,100000
1612527781400000000,100000
1612527781500000000,100000
1612527781600000000,100000
1612527781700000000,100000
1612527781800000000,100000
1612527781900000000,100000
1612527782000000000,100000
1612527782100000000,100000
1612527782200000000,100000
1612527782300000000,100000
1612527782400000000,100000
1612527782500000000,100000
1612527782600000000,100000
1612527782700000000,100000
1612527782800000000,100000
1612527782900000000,100000
1612527783000000000,100000
1612527783100000000,100000
1612527783200000000,100000
1612527783300000000,100000
1612527783400000000,100000
1612527783500000000,100000
1612527783600000000,100000
1612527783700000000,100000
1612527783800000000,100000
1612527783900000000,100000
1612527784000000000,100000
1612527784100000000,100000
1612527784200000000,100000
1612527784300000000,100000
1612527784400000000,100000
1612527784500000000,100000
1612527784600000000,100000
1612527784700000000,100000
1612527784800000000,100000
1612527784900000000,100000
1612527785000000000,100000
1612527785100000000,100000
1612527785200000000,100000
1612527785300000000,100000
1612527785400000000,100000
1612527785500000000,100000
1612527785600000000,100000
1612527785700000000,100000
1612527785800000000,100000
1612527785900000000,100000
1612527786000000000,100000
1612527786100000000,100000
1612527786200000000,100000
1612527786300000000,100000
1612527786400000000,100000
1612527786500000000,100000
1612527786600000000,100000
1612527786700000000,100000
1612527786800000000,100000
1612527786900000000,100000
1612527787000000000,100000
1612527787100000000,100000
1612527787200000000,100000
1612527787300000000,100000
1612527787400000000,100000
1612527787500000000,100000
1612527787600000000,100000
1612527787700000000,100000
1612527787800000000,100000
1612527787900000000,100000
1612527788000000000,100000
1612527788100000000,100000
1612527788200000000,100000
1612527788300000000,100000
1612527788400000000,100000
1612527788500000000,100000
1612527788600000000,100000
1612527788700000000,100000
1612527788800000000,100000
1612527788900000000,100000
1612527789000000000,100000
1612527789100000000,100000
1612527789200000000,100000
1612527789300000000,100000
1612527789400000000,100000
1612527789500000000,100000
1612527789600000000,100000
1612527789700000000,100000
1612527789800000000,100000
1612527789900000000,100000
1612527790000000000,100000
1612527790100000000,100000
1612527790200000000,100000
1612527790300000000,100000
1612527790400000000,100000
1612527790500000000,100000
1612527790600000000,100000
1612527790700000000,100000
1612527790800000000,100000
1612527790900000000,100000
1612527791000000000,100000
1612527791100000000,100000
1612527791200000000,100000
1612527791300000000,100000
1612527791400000000,100000
1612527791500000000,100000
1612527791600000000,100000
1612527791700000000,100000
1612527791800000000,100000
1612527791900000000,100000
1612527792000000000,100000
1612527792100000000,100000
1612527792200000000,100000
1612527792300000000,100000
1612527792400000000,100000
1612527792500000000,100000
1612527792600000000,100000
1612527792700000000,100000
1612527792800000000,100000
1612527792900000000,100000
1612527793000000000,100000
1612527793100000000,100000
1612527793200000000,100000
1612527793300000000,100000
1612527793400000000,100000
1612527793500000000,100000
1612527793600000000,100000
1612527793700000000,100000
1612527793800000000,100000
1612527793900000000,100000
1612527794000000000,100000
1612527794100000000,100000
1612527794200000000,100000
1612527794300000000,100000
1612527794400000000,100000
1612527794500000000,100000
1612527794600000000,100000
1612527794700000000,100000
1612527794800000000,100000
1612527794900000000,100000
1612527795000000000,100000
1612527795100000000,100000
1612527795200000000,100000
1612527795300000000,100000
1612527795400000000,100000
1612527795500000000,100000
1612527795600000000,100000
1612527795700000000,100000
1612527795800000000,100000
1612527795900000000,100000
1612527796000000000,100000
1612527796100000000,100000
1612527796200000000,100000
1612527796300000000,100000
1612527796400000000,100000
1612527796500000000,100000
1612527796600000000,100000
1612527796700000000,100000
1612527796800000000,100000
1612527796900000000,100000
1612527797000000000,100000
1612527797100000000,100000
1612527797200000000,100000
1612527797300000000,100000
1612527797400000000,100000
1612527797500000000,100000
1612527797600000000,100000
1612527797700000000,100000
1612527797800000000,100000
1612527797900000000,100000
1612527798000000000,100000
1612527798100000000,100000
1612527798200000000,100000
1612527798300000000,100000
1612527798400000000,100000
1612527798500000000,100000
1612527798600000000,100000
1612527798700000000,100000
1612527798800000000,100000
1612527798900000000,100000
1612527799000000000,100000
1612527799100000000,100000
1612527799200000000,100000
1612527799300000000,100000
1612527799400000000,100000
1612527799500000000,100000
1612527799600000000,100000
1612527799700000000,100000
1612527799800000000,100000
1612527799900000000,100000
1612527800000000000,100000
1612527800100000000,100000
1612527800200000000,100000
1612527800300000000,100000
1612527800400000000,100000
1612527800500000000,100000
1612527800600000000,100000
1612527800700000000,100000
1612527800800000000,100000
1612527800900000000,100000
1612527801000000000,100000
1612527801100000000,100000
1612527801200000000,100000
1612527801300000000,100000
1612527801400000000,100000
1612527801500000000,100000
1612527801600000000,100000
1612527801700000000,100000
1612527801800000000,100000
1612527801900000000,100000
1612527802000000000,100000
1612527802100000000,100000
1612527802200000000,100000
1612527802300000000,100000
1612527802400000000,100000
1612527802500000000,100000
1612527802600000000,100000
1612527802700000000,100000
1612527802800000000,100000
1612527802900000000,100000
1612527803000000000,100000
1612527803100000000,100000
1612527803200000000,100000
1612527803300000000,100000
1612527803400000000,100000
1612527803500000000,100000
1612527803600000000,100000
1612527803700000000,100000
1612527803800000000,100000
1612527803900000000,100000
1612527804000000000,100000
1612527804100000000,100000
1612527804200000000,100000
1612527804300000000,100000
1612527804400000000,100000
1612527804500000000,100000
1612527804600000000,100000
1612527804700000000,100000
1612527804800000000,100000
1612527804900000000,100000
1612527805000000000,100000
1612527805100000000,100000
1612527805200000000,100000
1612527805300000000,100000
1612527805400000000,100000
1612527805500000000,100000
1612527805600000000,100000
1612527805700000000,100000
1612527805800000000,100000
1612527805900000000,100000
1612527806000000000,100000
1612527806100000000,100000
1612527806200000000,100000
1612527806300000000,100000
1612527806400000000,100000
1612527806500000000,100000
1612527806600000000,100000
1612527806700000000,100000
1612527806800000000,100000
1612527806900000000,100000
1612527807000000000,100000
1612527807100000000,100000
1612527807200000000,100000
1612527807300000000,100000
1612527807400000000,100000
1612527807500000000,100000
1612527807600000000,100000
1612527807700000000,100000
1612527807800000000,100000
1612527807900000000,100000
1612527808000000000,100000
1612527808100000000,100000
1612527808200000000,100000
1612527808300000000,100000
1612527808400000000,100000
1612527808500000000,100000
1612527808600000000,100000
1612527808700000000,100000
1612527808800000000,100000
1612527808900000000,100000
1612527809000000000,100000
1612527809100000000,100000
1612527809200000000,100000
1612527809300000000,100000
1612527809400000000,100000
1612527809500000000,100000
1612527809600000000,100000
1612527809700000000,100000
1612527809800000000,100000
1612527809900000000,100000
1612527810000000000,100000
1612527810100000000,100000
1612527810200000000,100000
1612527810300000000,100000
1612527810400000000,100000
1612527810500000000,100000
1612527810600000000,100000
1612527810700000000,100000
1612527810800000000,100000
1612527810900000000,100000
1612527811000000000,100000
1612527811100000000,100000
1612527811200000000,100000
1612527811300000000,100000
1612527811400000000,100000
1612527811500000000,100000
1612527811600000000,100000
1612527811700000000,100000
1612527811800000000,100000
1612527811900000000,100000
1612527812000000000,100000
1612527812100000000,100000
1612527812200000000,100000
1612527812300000000,100000
1612527812400000000,100000
1612527812500000000,100000
1612527812600000000,100000
1612527812700000000,100000
1612527812800000000,100000
1612527812900000000,100000
1612527813000000000,100000
1612527813100000000,100000
1612527813200000000,100000
1612527813300000000,100000
1612527813400000000,100000
1612527813500000000,100000
1612527813600000000,100000
1612527813700000000,100000
1612527813800000000,100000
1612527813900000000,100000
1612527814000000000,100000
1612527814100000000,100000
1612527814200000000,100000
1612527814300000000,100000
1612527814400000000,100000
1612527814500000000,100000
1612527814600000000,100000
1612527814700000000,100000
1612527814800000000,100000
1612527814900000000,100000
1612527815000000000,100000
1612527815100000000,100000
1612527815200000000,100000
1612527815300000000,100000
1612527815400000000,100000
1612527815500000000,100000
1612527815600000000,100000
1612527815700000000,100000
1612527815800000000,100000
1612527815900000000,100000
1612527816000000000,100000
1612527816100000000,100000
1612527816200000000,100000
1612527816300000000,100000
1612527816400000000,100000
1612527816500000000,100000
1612527816600000000,100000
1612527816700000000,100000
1612527816800000000,100000
1612527816900000000,100000
1612527817000000000,100000
1612527817100000000,100000
1612527817200000000,100000
1612527817300000000,100000
1612527817400000000,100000
1612527817500000000,100000
1612527817600000000,100000
1612527817700000000,100000
1612527817800000000,100000
1612527817900000000,100000
1612527818000000000,100000
1612527818100000000,100000
1612527818200000000,100000
1612527818300000000,100000
1612527818400000000,100000
1612527818500000000,100000
1612527818600000000,100000
1612527818700000000,100000
1612527818800000000,100000
1612527818900000000,100000
1612527819000000000,100000
1612527819100000000,100000
1612527819200000000,100000
1612527819300000000,100000
1612527819400000000,100000
1612527819500000000,100000
1612527819600000000,100000
1612527819700000000,100000
1612527819800000000,100000
1612527819900000000,100000
1612527820000000000,100000
1612527820100000000,100000
1612527820200000000,100000
1612527820300000000,100000
1612527820400000000,100000
1612527820500000000,100000
1612527820600000000,100000
1612527820700000000,100000
1612527820800000000,100000
1612527820900000000,100000
1612527821000000000,100000
1612527821100000000,100000
1612527821200000000,100000
1612527821300000000,100000
1612527821400000000,100000
1612527821500000000,100000
1612527821600000000,100000
1612527821700000000,100000
1612527821800000000,100000
1612527821900000000,100000
1612527822000000000,100000
1612527822100000000,100000
1612527822200000000,100000
1612527822300000000,100000
1612527822400000000,100000
1612527822500000000,100000
1612527822600000000,100000
1612527822700000000,100000
1612527822800000000,100000
1612527822900000000,100000
1612527823000000000,100000
1612527823100000000,100000
1612527823200000000,100000
1612527823300000000,100000
1612527823400000000,100000
1612527823500000000,100000
1612527823600000000,100000
1612527823700000000,100000
1612527823800000000,100000
1612527823900000000,100000
1612527824000000000,100000
1612527824100000000,100000
1612527824200000000,100000
1612527824300000000,100000
1612527824400000000,100000
1612527824500000000,100000
1612527824600000000,100000
1612527824700000000,100000
1612527824800000000,100000
1612527824900000000,100000
1612527825000000000,100000
1612527825100000000,100000
1612527825200000000,100000
1612527825300000000,100000
1612527825400000000,100000
1612527825500000000,100000
1612527825600000000,100000
1612527825700000000,100000
1612527825800000000,100000
1612527825900000000,100000
1612527826000000000,100000
1612527826100000000,100000
1612527826200000000,100000
1612527826300000000,100000
1612527826400000000,100000
1612527826500000000,100000
1612527826600000000,100000
1612527826700000000,100000
1612527826800000000,100000
1612527826900000000,100000
1612527827000000000,100000
1612527827100000000,100000
1612527827200000000,100000
1612527827300000000,100000
1612527827400000000,100000
1612527827500000000,100000
1612527827600000000,100000
1612527827700000000,100000
1612527827800000000,100000
1612527827900000000,100000
1612527828000000000,100000
1612527828100000000,100000
1612527828200000000,100000
1612527828300000000,100000
1612527828400000000,100000
1612527828500000000,100000
1612527828600000000,100000
1612527828700000000,100000
1612527828800000000,100000
1612527828900000000,100000
1612527829000000000,100000
1612527829100000000,100000
1612527829200000000,100000
1612527829300000000,100000
1612527829400000000,100000
1612527829500000000,100000
1612527829600000000,100000
1612527829700000000,100000
1612527829800000000,100000
1612527829900000000,100000
1612527830000000000,100000
1612527830100000000,100000
1612527830200000000,100000
1612527830300000000,100000
1612527830400000000,100000
1612527830500000000,100000
1612527830600000000,100000
1612527830700000000,100000
1612527830800000000,100000
1612527830900000000,100000
1612527831000000000,100000
1612527831100000000,100000
1612527831200000000,100000
1612527831300000000,100000
1612527831400000000,100000
1612527831500000000,100000
1612527831600000000,100000
1612527831700000000,100000
1612527831800000000,100000
1612527831900000000,100000
1612527832000000000,100000
1612527832100000000,100000
1612527832200000000,100000
1612527832300000000,100000
1612527832400000000,100000
1612527832500000000,100000
1612527832600000000,100000
1612527832700000000,100000
1612527832800000000,100000
1612527832900000000,100000
1612527833000000000,100000
1612527833100000000,100000
1612527833200000000,100000
1612527833300000000,100000
1612527833400000000,100000
1612527833500000000,100000
1612527833600000000,100000
1612527833700000000,100000
1612527833800000000,100000
1612527833900000000,100000
1612527834000000000,100000
1612527834100000000,100000
1612527834200000000,100000
1612527834300000000,100000
1612527834400000000,100000
1612527834500000000,100000
1612527834600000000,100000
1612527834700000000,100000
1612527834800000000,100000
1612527834900000000,100000
1612527835000000000,100000
1612527835100000000,100000
1612527835200000000,100000
1612527835300000000,100000
1612527835400000000,100000
1612527835500000000,100000
1612527835600000000,100000
1612527835700000000,100000
1612527835800000000,100000
1612527835900000000,100000
1612527836000000000,100000
1612527836100000000,100000
1612527836200000000,100000
1612527836300000000,100000
1612527836400000000,100000
1612527836500000000,100000
1612527836600000000,100000
1612527836700000000,100000
1612527836800000000,100000
1612527836900000000,100000
1612527837000000000,100000
1612527837100000000,100000
1612527837200000000,100000
1612527837300000000,100000
1612527837400000000,100000
1612527837500000000,100000
1612527837600000000,100000
1612527837700000000,100000
1612527837800000000,100000
1612527837900000000,100000
1612527838000000000,100000
1612527838100000000,100000
1612527838200000000,100000
1612527838300000000,100000
1612527838400000000,100000
1612527838500000000,100000
1612527838600000000,100000
1612527838700000000,100000
1612527838800000000,100000
1612527838900000000,100000
1612527839000000000,100000
1612527839100000000,100000
1612527839200000000,100000
1612527839300000000,100000
1612527839400000000,100000
1612527839500000000,100000
1612527839600000000,100000
1612527839700000000,100000
1612527839800000000,100000
1612527839900000000,100000
1612527840000000000,100000
1612527840100000000,100000
1612527840200000000,100000
1612527840300000000,100000
1612527840400000000,100000
1612527840500000000,100000
1612527840600000000,100000
1612527840700000000,100000
1612527840800000000,100000
1612527840900000000,100000
1612527841000000000,100000
1612527841100000000,100000
1612527841200000000,100000
1612527841300000000,100000
1612527841400000000,100000
1612527841500000000,100000
1612527841600000000,100000
1612527841700000000,100000
1612527841800000000,100000
1612527841900000000,100000
1612527842000000000,100000
1612527842100000000,100000
1612527842200000000,100000
1612527842300000000,100000
1612527842400000000,100000
1612527842500000000,100000
1612527842600000000,100000
1612527842700000000,100000
1612527842800000000,100000
1612527842900000000,100000
1612527843000000000,100000
1612527843100000000,100000
1612527843200000000,100000
1612527843300000000,100000
1612527843400000000,100000
1612527843500000000,100000
1612527843600000000,100000
1612527843700000000,100000
1612527843800000000,100000
1612527843900000000,100000
1612527844000000000,100000
1612527844100000000,100000
1612527844200000000,100000
1612527844300000000,100000
1612527844400000000,100000
1612527844500000000,100000
1612527844600000000,100000
1612527844700000000,100000
1612527844800000000,100000
1612527844900000000,100000
1612527845000000000,100000
1612527845100000000,100000
1612527845200000000,100000
1612527845300000000,100000
1612527845400000000,100000
1612527845500000000,100000
1612527845600000000,100000
1612527845700000000,100000
1612527845800000000,100000
1612527845900000000,100000
1612527846000000000,100000
1612527846100000000,100000
1612527846200000000,100000
1612527846300000000,100000
1612527846400000000,100000
1612527846500000000,100000
1612527846600000000,100000
1612527846700000000,100000
1612527846800000000,100000
1612527846900000000,100000
1612527847000000000,100000
1612527847100000000,100000
1612527847200000000,100000
1612527847300000000,100000
1612527847400000000,100000
1612527847500000000,100000
1612527847600000000,100000
1612527847700000000,100000
1612527847800000000,100000
1612527847900000000,100000
1612527848000000000,100000
1612527848100000000,100000
1612527848200000000,100000
1612527848300000000,100000
1612527848400000000,100000
1612527848500000000,100000
1612527848600000000,100000
1612527848700000000,100000
1612527848800000000,100000
1612527848900000000,100000
1612527849000000000,100000
1612527849100000000,100000
1612527849200000000,100000
1612527849300000000,100000
1612527849400000000,100000
1612527849500000000,100000
1612527849600000000,100000
1612527849700000000,100000
1612527849800000000,100000
1612527849900000000,100000
1612527850000000000,100000
1612527850100000000,100000
1612527850200000000,100000
1612527850300000000,100000
1612527850400000000,100000
1612527850500000000,100000
1612527850600000000,100000
1612527850700000000,100000
1612527850800000000,100000
1612527850900000000,100000
1612527851000000000,100000
1612527851100000000,100000
1612527851200000000,100000
1612527851300000000,100000
1612527851400000000,100000
1612527851500000000,100000
1612527851600000000,100000
1612527851700000000,100000
1612527851800000000,100000
1612527851900000000,100000
1612527852000000000,100000
1612527852100000000,100000
1612527852200000000,100000
1612527852300000000,100000
1612527852400000000,100000
1612527852500000000,100000
1612527852600000000,100000
1612527852700000000,100000
1612527852800000000,100000
1612527852900000000,100000
1612527853000000000,100000
1612527853100000000,100000
1612527853200000000,100000
1612527853300000000,100000
1612527853400000000,100000
1612527853500000000,100000
1612527853600000000,100000
1612527853700000000,100000
1612527853800000000,100000
1612527853900000000,100000
1612527854000000000,100000
1612527854100000000,100000
1612527854200000000,100000
1612527854300000000,100000
1612527854400000000,100000
1612527854500000000,100000
1612527854600000000,100000
1612527854700000000,100000
1612527854800000000,100000
1612527854900000000,100000
1612527855000000000,100000
1612527855100000000,100000
1612527855200000000,100000
1612527855300000000,100000
1612527855400000000,100000
1612527855500000000,100000
1612527855600000000,100000
1612527855700000000,100000
1612527855800000000,100000
1612527855900000000,100000
1612527856000000000,100000
1612527856100000000,100000
1612527856200000000,100000
1612527856300000000,100000
1612527856400000000,100000
1612527856500000000,100000
1612527856600000000,100000
1612527856700000000,100000
1612527856800000000,100000
1612527856900000000,100000
1612527857000000000,100000
1612527857100000000,100000
1612527857200000000,100000
1612527857300000000,100000
1612527857400000000,100000
1612527857500000000,100000
1612527857600000000,100000
1612527857700000000,100000
1612527857800000000,100000
1612527857900000000,100000
1612527858000000000,100000
1612527858100000000,100000
1612527858200000000,100000
1612527858300000000,100000
1612527858400000000,100000
1612527858500000000,100000
1612527858600000000,100000
1612527858700000000,100000
1612527858800000000,100000
1612527858900000000,100000
1612527859000000000,100000
1612527859100000000,100000
1612527859200000000,100000
1612527859300000000,100000
1612527859400000000,100000
1612527859500000000,100000
1612527859600000000,100000
1612527859700000000,100000
1612527859800000000,100000
1612527859900000000,100000
1612527860000000000,100000
1612527860100000000,100000
1612527860200000000,100000
1612527860300000000,100000
1612527860400000000,100000
1612527860500000000,100000
1612527860600000000,100000
1612527860700000000,100000
1612527860800000000,100000
1612527860900000000,100000
1612527861000000000,100000
1612527861100000000,100000
1612527861200000000,100000
1612527861300000000,100000
1612527861400000000,100000
1612527861500000000,100000
1612527861600000000,100000
1612527861700000000,100000
1612527861800000000,100000
1612527861900000000,100000
1612527862000000000,100000
1612527862100000000,100000
1612527862200000000,100000
1612527862300000000,100000
1612527862400000000,100000
1612527862500000000,100000
1612527862600000000,100000
1612527862700000000,100000
1612527862800000000,100000
1612527862900000000,100000
1612527863000000000,100000
1612527863100000000,100000
1612527863200000000,100000
1612527863300000000,100000
1612527863400000000,100000
1612527863500000000,100000
1612527863600000000,100000
1612527863700000000,100000
1612527863800000000,100000
1612527863900000000,100000
1612527864000000000,100000
1612527864100000000,100000
1612527864200000000,100000
1612527864300000000,100000
1612527864400000000,100000
1612527864500000000,100000
1612527864600000000,100000
1612527864700000000,100000
1612527864800000000,100000
1612527864900000000,100000
1612527865000000000,100000
1612527865100000000,100000
1612527865200000000,100000
1612527865300000000,100000
1612527865400000000,100000
1612527865500000000,100000
1612527865600000000,100000
1612527865700000000,100000
1612527865800000000,100000
1612527865900000000,100000
1612527866000000000,100000
1612527866100000000,100000
1612527866200000000,100000
1612527866300000000,100000
1612527866400000000,100000
1612527866500000000,100000
1612527866600000000,100000
1612527866700000000,100000
1612527866800000000,100000
1612527866900000000,100000
1612527867000000000,100000
1612527867100000000,100000
1612527867200000000,100000
1612527867300000000,100000
1612527867400000000,100000
1612527867500000000,100000
1612527867600000000,100000
1612527867700000000,100000
1612527867800000000,100000
1612527867900000000,100000
1612527868000000000,100000
1612527868100000000,100000
1612527868200000000,100000
1612527868300000000,100000
1612527868400000000,100000
1612527868500000000,100000
1612527868600000000,100000
1612527868700000000,100000
1612527868800000000,100000
1612527868900000000,100000
1612527869000000000,100000
1612527869100000000,100000
1612527869200000000,100000
1612527869300000000,100000
1612527869400000000,100000
1612527869500000000,100000
1612527869600000000,100000
1612527869700000000,100000
1612527869800000000,100000
1612527869900000000,100000
1612527870000000000,100000
1612527870100000000,100000
1612527870200000000,100000
1612527870300000000,100000
1612527870400000000,100000
1612527870500000000,100000
1612527870600000000,100000
1612527870700000000,100000
1612527870800000000,100000
1612527870900000000,100000
1612527871000000000,100000
1612527871100000000,100000
1612527871200000000,100000
1612527871300000000,100000
1612527871400000000,100000
1612527871500000000,100000
1612527871600000000,100000
1612527871700000000,100000
1612527871800000000,100000
1612527871900000000,100000
1612527872000000000,100000
1612527872100000000,100000
1612527872200000000,100000
1612527872300000000,100000
1612527872400000000,100000
1612527872500000000,100000
1612527872600000000,100000
1612527872700000000,100000
1612527872800000000,100000
1612527872900000000,100000
1612527873000000000,100000
1612527873100000000,100000
1612527873200000000,100000
1612527873300000000,100000
1612527873400000000,100000
1612527873500000000,100000
1612527873600000000,100000
1612527873700000000,100000
1612527873800000000,100000
1612527873900000000,100000
1612527874000000000,100000
1612527874100000000,100000
1612527874200000000,100000
1612527874300000000,100000
1612527874400000000,100000
1612527874500000000,100000
1612527874600000000,100000
1612527874700000000,100000
1612527874800000000,100000
1612527874900000000,100000
1612527875000000000,100000
1612527875100000000,100000
1612527875200000000,100000
1612527875300000000,100000
1612527875400000000,100000
1612527875500000000,100000
1612527875600000000,100000
1612527875700000000,100000
1612527875800000000,100000
1612527875900000000,100000
1612527876000000000,100000
1612527876100000000,100000
1612527876200000000,100000
1612527876300000000,100000
1612527876400000000,100000
1612527876500000000,100000
1612527876600000000,100000
1612527876700000000,100000
1612527876800000000,100000
1612527876900000000,100000
1612527877000000000,100000
1612527877100000000,100000
1612527877200000000,100000
1612527877300000000,100000
1612527877400000000,100000
1612527877500000000,100000
1612527877600000000,100000
1612527877700000000,100000
1612527877800000000,100000
1612527877900000000,100000
1612527878000000000,100000
1612527878100000000,100000
1612527878200000000,100000
1612527878300000000,100000
1612527878400000000,100000
1612527878500000000,100000
1612527878600000000,100000
1612527878700000000,100000
1612527878800000000,100000
1612527878900000000,100000
1612527879000000000,100000
1612527879100000000,100000
1612527879200000000,100000
1612527879300000000,100000
1612527879400000000,100000
1612527879500000000,100000
1612527879600000000,100000
1612527879700000000,100000
1612527879800000000,100000
1612527879900000000,100000
1612527880000000000,100000
1612527880100000000,100000
1612527880200000000,100000
1612527880300000000,100000
1612527880400000000,100000
1612527880500000000,100000
1612527880600000000,100000
1612527880700000000,100000
1612527880800000000,100000
1612527880900000000,100000
1612527881000000000,100000
1612527881100000000,100000
1612527881200000000,100000
1612527881300000000,100000
1612527881400000000,100000
1612527881500000000,100000
1612527881600000000,100000
1612527881700000000,100000
1612527881800000000,100000
1612527881900000000,100000
1612527882000000000,100000
1612527882100000000,100000
1612527882200000000,100000
1612527882300000000,100000
1612527882400000000,100000
1612527882500000000,100000
1612527882600000000,100000
1612527882700000000,100000
1612527882800000000,100000
1612527882900000000,100000
1612527883000000000,100000
1612527883100000000,100000
1612527883200000000,100000
1612527883300000000,100000
1612527883400000000,100000
1612527883500000000,100000
1612527883600000000,100000
1612527883700000000,100000
1612527883800000000,100000
1612527883900000000,100000
1612527884000000000,100000
1612527884100000000,100000
1612527884200000000,100000
1612527884300000000,100000
1612527884400000000,100000
1612527884500000000,100000
1612527884600000000,100000
1612527884700000000,100000
1612527884800000000,100000
1612527884900000000,100000
1612527885000000000,100000
1612527885100000000,100000
1612527885200000000,100000
1612527885300000000,100000
1612527885400000000,100000
1612527885500000000,100000
1612527885600000000,100000
1612527885700000000,100000
1612527885800000000,100000
1612527885900000000,100000
1612527886000000000,100000
1612527886100000000,100000
1612527886200000000,100000
1612527886300000000,100000
1612527886400000000,100000
1612527886500000000,100000
1612527886600000000,100000
1612527886700000000,100000
1612527886800000000,100000
1612527886900000000,100000
1612527887000000000,100000
1612527887100000000,100000
1612527887200000000,100000
1612527887300000000,100000
1612527887400000000,100000
1612527887500000000,100000
1612527887600000000,100000
1612527887700000000,100000
1612527887800000000,100000
1612527887900000000,100000
1612527888000000000,100000
1612527888100000000,100000
1612527888200000000,100000
1612527888300000000,100000
1612527888400000000,100000
1612527888500000000,100000
1612527888600000000,100000
1612527888700000000,100000
1612527888800000000,100000
1612527888900000000,100000
1612527889000000000,100000
1612527889100000000,100000
1612527889200000000,100000
1612527889300000000,100000
1612527889400000000,100000
1612527889500000000,100000
1612527889600000000,100000
1612527889700000000,100000
1612527889800000000,100000
1612527889900000000,100000
1612527890000000000,100000
1612527890100000000,100000
1612527890200000000,100000
1612527890300000000,100000
1612527890400000000,100000
1612527890500000000,100000
1612527890600000000,100000
1612527890700000000,100000
1612527890800000000,100000
1612527890900000000,100000
1612527891000000000,100000
1612527891100000000,100000
1612527891200000000,100000
1612527891300000000,100000
1612527891400000000,100000
1612527891500000000,100000
1612527891600000000,100000
1612527891700000000,100000
