EventTime,EventType,ScalarEventValue,agent_id,agent_type,CASH,time_placed,symbol,quantity,side,order_id,fill_price,tag,limit_price,is_hidden,is_price_to_comply,insert_by_id,is_post_only,ABM
1612524024384986475,HOLDINGS_UPDATED,,1113,MomentumAgent,-148362131.0,,,,,,,,,,,,,1579.0
1612524024384986525,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 11:20:24,ABM,5.0,Side.BID,266969.0,99885.0,,99885.0,False,False,False,False,
1612524024384986525,HOLDINGS_UPDATED,,1113,MomentumAgent,-148861556.0,,,,,,,,,,,,,1584.0
1612524024384986575,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 11:20:24,ABM,100.0,Side.BID,266969.0,99885.0,,99885.0,False,False,False,False,
1612524024384986575,HOLDINGS_UPDATED,,1113,MomentumAgent,-158850056.0,,,,,,,,,,,,,1684.0
1612524024384986625,ORDER_ACCEPTED,,1113,MomentumAgent,,2021-02-05 11:20:24,ABM,2.0,Side.BID,266969.0,,,99885.0,False,False,False,False,
1612524024463307284,BID_DEPTH,"[(99885, 2)]",1113,MomentumAgent,,,,,,,,,,,,,,
1612524024463307284,ASK_DEPTH,"[(99886, 100)]",1113,MomentumAgent,,,,,,,,,,,,,,
1612524024463307284,IMBALANCE,"[2, 100]",1113,MomentumAgent,,,,,,,,,,,,,,
1612524024463307284,ORDER_SUBMITTED,,1113,MomentumAgent,,2021-02-05 11:20:24,ABM,100.0,Side.BID,266970.0,,,99886.0,False,False,False,False,
1612524024466099510,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 11:20:24,ABM,100.0,Side.BID,266970.0,99886.0,,99886.0,False,False,False,False,
1612524024466099510,HOLDINGS_UPDATED,,1113,MomentumAgent,-168838656.0,,,,,,,,,,,,,1784.0
1612524050164016213,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 11:20:24,ABM,2.0,Side.BID,266969.0,99885.0,,99885.0,False,False,False,False,
1612524050164016213,HOLDINGS_UPDATED,,1113,MomentumAgent,-169038426.0,,,,,,,,,,,,,1786.0
1612524054255225750,BID_DEPTH,"[(99884, 124)]",1113,MomentumAgent,,,,,,,,,,,,,,
1612524054255225750,ASK_DEPTH,"[(99885, 53)]",1113,MomentumAgent,,,,,,,,,,,,,,
1612524054255225750,IMBALANCE,"[124, 53]",1113,MomentumAgent,,,,,,,,,,,,,,
1612524054255225750,ORDER_SUBMITTED,,1113,MomentumAgent,,2021-02-05 11:20:54,ABM,27.0,Side.BID,266995.0,,,99885.0,False,False,False,False,
1612524054258017976,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 11:20:54,ABM,27.0,Side.BID,266995.0,99885.0,,99885.0,False,False,False,False,
1612524054258017976,HOLDINGS_UPDATED,,1113,MomentumAgent,-171735321.0,,,,,,,,,,,,,1813.0
1612524091996349654,BID_DEPTH,"[(99880, 158)]",1113,MomentumAgent,,,,,,,,,,,,,,
1612524091996349654,ASK_DEPTH,"[(99881, 15)]",1113,MomentumAgent,,,,,,,,,,,,,,
1612524091996349654,IMBALANCE,"[158, 15]",1113,MomentumAgent,,,,,,,,,,,,,,
1612524091996349654,ORDER_SUBMITTED,,1113,MomentumAgent,,2021-02-05 11:21:31,ABM,100.0,Side.BID,267047.0,,,99881.0,False,False,False,False,
1612524091999141880,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 11:21:31,ABM,15.0,Side.BID,267047.0,99881.0,,99881.0,False,False,False,False,
1612524091999141880,HOLDINGS_UPDATED,,1113,MomentumAgent,-173233536.0,,,,,,,,,,,,,1828.0
1612524091999141930,ORDER_ACCEPTED,,1113,MomentumAgent,,2021-02-05 11:21:31,ABM,85.0,Side.BID,267047.0,,,99881.0,False,False,False,False,
1612524095260017287,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 11:21:31,ABM,43.0,Side.BID,267047.0,99881.0,,99881.0,False,False,False,False,
1612524095260017287,HOLDINGS_UPDATED,,1113,MomentumAgent,-177528419.0,,,,,,,,,,,,,1871.0
1612524097825801902,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 11:21:31,ABM,42.0,Side.BID,267047.0,99881.0,,99881.0,False,False,False,False,
1612524097825801902,HOLDINGS_UPDATED,,1113,MomentumAgent,-181723421.0,,,,,,,,,,,,,1913.0
1612524176136144465,BID_DEPTH,"[(99884, 214)]",1113,MomentumAgent,,,,,,,,,,,,,,
1612524176136144465,ASK_DEPTH,"[(99885, 308)]",1113,MomentumAgent,,,,,,,,,,,,,,
1612524176136144465,IMBALANCE,"[214, 308]",1113,MomentumAgent,,,,,,,,,,,,,,
1612524176136144465,ORDER_SUBMITTED,,1113,MomentumAgent,,2021-02-05 11:22:56,ABM,100.0,Side.BID,267131.0,,,99885.0,False,False,False,False,
1612524176138936691,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 11:22:56,ABM,100.0,Side.BID,267131.0,99885.0,,99885.0,False,False,False,False,
1612524176138936691,HOLDINGS_UPDATED,,1113,MomentumAgent,-191711921.0,,,,,,,,,,,,,2013.0
1612524341201474182,BID_DEPTH,"[(99906, 17)]",1113,MomentumAgent,,,,,,,,,,,,,,
1612524341201474182,ASK_DEPTH,"[(99907, 108)]",1113,MomentumAgent,,,,,,,,,,,,,,
1612524341201474182,IMBALANCE,"[17, 108]",1113,MomentumAgent,,,,,,,,,,,,,,
1612524341201474182,ORDER_SUBMITTED,,1113,MomentumAgent,,2021-02-05 11:25:41,ABM,300.0,Side.BID,267275.0,,,99907.0,False,False,False,False,
1612524341204266408,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 11:25:41,ABM,8.0,Side.BID,267275.0,99907.0,,99907.0,False,False,False,False,
1612524341204266408,HOLDINGS_UPDATED,,1113,MomentumAgent,-192511177.0,,,,,,,,,,,,,2021.0
1612524341204266458,ORDER_ACCEPTED,,1113,MomentumAgent,,2021-02-05 11:25:41,ABM,292.0,Side.BID,267275.0,,,99907.0,False,False,False,False,
1612524358011577450,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 11:25:41,ABM,100.0,Side.BID,267275.0,99907.0,,99907.0,False,False,False,False,
1612524358011577450,HOLDINGS_UPDATED,,1113,MomentumAgent,-202501877.0,,,,,,,,,,,,,2121.0
1612524367984842694,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 11:25:41,ABM,9.0,Side.BID,267275.0,99907.0,,99907.0,False,False,False,False,
1612524367984842694,HOLDINGS_UPDATED,,1113,MomentumAgent,-203401040.0,,,,,,,,,,,,,2130.0
1612524369948210981,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 11:25:41,ABM,100.0,Side.BID,267275.0,99907.0,,99907.0,False,False,False,False,
1612524369948210981,HOLDINGS_UPDATED,,1113,MomentumAgent,-213391740.0,,,,,,,,,,,,,2230.0
1612524374674939078,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 11:25:41,ABM,83.0,Side.BID,267275.0,99907.0,,99907.0,False,False,False,False,
1612524374674939078,HOLDINGS_UPDATED,,1113,MomentumAgent,-221684021.0,,,,,,,,,,,,,2313.0
1612524377679609759,BID_DEPTH,"[(99906, 17)]",1113,MomentumAgent,,,,,,,,,,,,,,
1612524377679609759,ASK_DEPTH,"[(99907, 117)]",1113,MomentumAgent,,,,,,,,,,,,,,
1612524377679609759,IMBALANCE,"[17, 117]",1113,MomentumAgent,,,,,,,,,,,,,,
1612524377679609759,ORDER_SUBMITTED,,1113,MomentumAgent,,2021-02-05 11:26:17,ABM,100.0,Side.BID,267309.0,,,99907.0,False,False,False,False,
1612524377682401985,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 11:26:17,ABM,17.0,Side.BID,267309.0,99907.0,,99907.0,False,False,False,False,
1612524377682401985,HOLDINGS_UPDATED,,1113,MomentumAgent,-223382440.0,,,,,,,,,,,,,2330.0
1612524377682402035,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 11:26:17,ABM,83.0,Side.BID,267309.0,99907.0,,99907.0,False,False,False,False,
1612524377682402035,HOLDINGS_UPDATED,,1113,MomentumAgent,-231674721.0,,,,,,,,,,,,,2413.0
1612524415320914433,BID_DEPTH,"[(99906, 27)]",1113,MomentumAgent,,,,,,,,,,,,,,
1612524415320914433,ASK_DEPTH,"[(99907, 233)]",1113,MomentumAgent,,,,,,,,,,,,,,
1612524415320914433,IMBALANCE,"[27, 233]",1113,MomentumAgent,,,,,,,,,,,,,,
1612524415320914433,ORDER_SUBMITTED,,1113,MomentumAgent,,2021-02-05 11:26:55,ABM,100.0,Side.BID,267352.0,,,99907.0,False,False,False,False,
1612524415323706659,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 11:26:55,ABM,100.0,Side.BID,267352.0,99907.0,,99907.0,False,False,False,False,
1612524415323706659,HOLDINGS_UPDATED,,1113,MomentumAgent,-241665421.0,,,,,,,,,,,,,2513.0
1612524465400120136,BID_DEPTH,"[(99905, 281)]",1113,MomentumAgent,,,,,,,,,,,,,,
1612524465400120136,ASK_DEPTH,"[(99906, 375)]",1113,MomentumAgent,,,,,,,,,,,,,,
1612524465400120136,IMBALANCE,"[281, 375]",1113,MomentumAgent,,,,,,,,,,,,,,
1612524465400120136,ORDER_SUBMITTED,,1113,MomentumAgent,,2021-02-05 11:27:45,ABM,100.0,Side.BID,267393.0,,,99906.0,False,False,False,False,
1612524465402912362,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 11:27:45,ABM,100.0,Side.BID,267393.0,99906.0,,99906.0,False,False,False,False,
1612524465402912362,HOLDINGS_UPDATED,,1113,MomentumAgent,-251656021.0,,,,,,,,,,,,,2613.0
1612524483216092219,BID_DEPTH,"[(99907, 26)]",1113,MomentumAgent,,,,,,,,,,,,,,
1612524483216092219,ASK_DEPTH,"[(99908, 162)]",1113,MomentumAgent,,,,,,,,,,,,,,
1612524483216092219,IMBALANCE,"[26, 162]",1113,MomentumAgent,,,,,,,,,,,,,,
1612524483216092219,ORDER_SUBMITTED,,1113,MomentumAgent,,2021-02-05 11:28:03,ABM,100.0,Side.BID,267403.0,,,99908.0,False,False,False,False,
1612524483218884445,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 11:28:03,ABM,62.0,Side.BID,267403.0,99908.0,,99908.0,False,False,False,False,
1612524483218884445,HOLDINGS_UPDATED,,1113,MomentumAgent,-257850317.0,,,,,,,,,,,,,2675.0
1612524483218884495,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 11:28:03,ABM,38.0,Side.BID,267403.0,99908.0,,99908.0,False,False,False,False,
1612524483218884495,HOLDINGS_UPDATED,,1113,MomentumAgent,-261646821.0,,,,,,,,,,,,,2713.0
1612524563436357457,BID_DEPTH,"[(99901, 87)]",1113,MomentumAgent,,,,,,,,,,,,,,
1612524563436357457,ASK_DEPTH,"[(99902, 674)]",1113,MomentumAgent,,,,,,,,,,,,,,
1612524563436357457,IMBALANCE,"[87, 674]",1113,MomentumAgent,,,,,,,,,,,,,,
1612524563436357457,ORDER_SUBMITTED,,1113,MomentumAgent,,2021-02-05 11:29:23,ABM,100.0,Side.BID,267489.0,,,99902.0,False,False,False,False,
1612524563439149683,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 11:29:23,ABM,74.0,Side.BID,267489.0,99902.0,,99902.0,False,False,False,False,
1612524563439149683,HOLDINGS_UPDATED,,1113,MomentumAgent,-269039569.0,,,,,,,,,,,,,2787.0
1612524563439149733,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 11:29:23,ABM,26.0,Side.BID,267489.0,99902.0,,99902.0,False,False,False,False,
1612524563439149733,HOLDINGS_UPDATED,,1113,MomentumAgent,-271637021.0,,,,,,,,,,,,,2813.0
1612524671866183560,BID_DEPTH,"[(99894, 68)]",1113,MomentumAgent,,,,,,,,,,,,,,
1612524671866183560,ASK_DEPTH,"[(99895, 517)]",1113,MomentumAgent,,,,,,,,,,,,,,
1612524671866183560,IMBALANCE,"[68, 517]",1113,MomentumAgent,,,,,,,,,,,,,,
1612524671866183560,ORDER_SUBMITTED,,1113,MomentumAgent,,2021-02-05 11:31:11,ABM,100.0,Side.BID,267593.0,,,99895.0,False,False,False,False,
1612524671868975786,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 11:31:11,ABM,100.0,Side.BID,267593.0,99895.0,,99895.0,False,False,False,False,
1612524671868975786,HOLDINGS_UPDATED,,1113,MomentumAgent,-281626521.0,,,,,,,,,,,,,2913.0
1612524683598991079,BID_DEPTH,"[(99894, 70)]",1113,MomentumAgent,,,,,,,,,,,,,,
1612524683598991079,ASK_DEPTH,"[(99895, 112)]",1113,MomentumAgent,,,,,,,,,,,,,,
1612524683598991079,IMBALANCE,"[70, 112]",1113,MomentumAgent,,,,,,,,,,,,,,
1612524683598991079,ORDER_SUBMITTED,,1113,MomentumAgent,,2021-02-05 11:31:23,ABM,100.0,Side.BID,267607.0,,,99895.0,False,False,False,False,
1612524683601783305,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 11:31:23,ABM,12.0,Side.BID,267607.0,99895.0,,99895.0,False,False,False,False,
1612524683601783305,HOLDINGS_UPDATED,,1113,MomentumAgent,-282825261.0,,,,,,,,,,,,,2925.0
1612524683601783355,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 11:31:23,ABM,88.0,Side.BID,267607.0,99895.0,,99895.0,False,False,False,False,
1612524683601783355,HOLDINGS_UPDATED,,1113,MomentumAgent,-291616021.0,,,,,,,,,,,,,3013.0
1612524777861260377,BID_DEPTH,"[(99891, 100)]",1113,MomentumAgent,,,,,,,,,,,,,,
1612524777861260377,ASK_DEPTH,"[(99894, 3)]",1113,MomentumAgent,,,,,,,,,,,,,,
1612524777861260377,IMBALANCE,"[100, 3]",1113,MomentumAgent,,,,,,,,,,,,,,
1612524777861260377,ORDER_SUBMITTED,,1113,MomentumAgent,,2021-02-05 11:32:57,ABM,400.0,Side.BID,267687.0,,,99894.0,False,False,False,False,
1612524777864052603,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 11:32:57,ABM,3.0,Side.BID,267687.0,99894.0,,99894.0,False,False,False,False,
1612524777864052603,HOLDINGS_UPDATED,,1113,MomentumAgent,-291915703.0,,,,,,,,,,,,,3016.0
1612524777864052653,ORDER_ACCEPTED,,1113,MomentumAgent,,2021-02-05 11:32:57,ABM,397.0,Side.BID,267687.0,,,99894.0,False,False,False,False,
1612524779406038289,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 11:32:57,ABM,100.0,Side.BID,267687.0,99894.0,,99894.0,False,False,False,False,
1612524779406038289,HOLDINGS_UPDATED,,1113,MomentumAgent,-301905103.0,,,,,,,,,,,,,3116.0
1612524786090960412,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 11:32:57,ABM,100.0,Side.BID,267687.0,99894.0,,99894.0,False,False,False,False,
1612524786090960412,HOLDINGS_UPDATED,,1113,MomentumAgent,-311894503.0,,,,,,,,,,,,,3216.0
1612524790665194378,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 11:32:57,ABM,197.0,Side.BID,267687.0,99894.0,,99894.0,False,False,False,False,
1612524790665194378,HOLDINGS_UPDATED,,1113,MomentumAgent,-331573621.0,,,,,,,,,,,,,3413.0
1612524826715343127,BID_DEPTH,"[(99896, 591)]",1113,MomentumAgent,,,,,,,,,,,,,,
1612524826715343127,ASK_DEPTH,"[(99897, 190)]",1113,MomentumAgent,,,,,,,,,,,,,,
1612524826715343127,IMBALANCE,"[591, 190]",1113,MomentumAgent,,,,,,,,,,,,,,
1612524826715343127,ORDER_SUBMITTED,,1113,MomentumAgent,,2021-02-05 11:33:46,ABM,45.0,Side.BID,267729.0,,,99897.0,False,False,False,False,
1612524826718135353,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 11:33:46,ABM,45.0,Side.BID,267729.0,99897.0,,99897.0,False,False,False,False,
1612524826718135353,HOLDINGS_UPDATED,,1113,MomentumAgent,-336068986.0,,,,,,,,,,,,,3458.0
1612524957815737599,BID_DEPTH,"[(99918, 130)]",1113,MomentumAgent,,,,,,,,,,,,,,
1612524957815737599,ASK_DEPTH,"[(99919, 177)]",1113,MomentumAgent,,,,,,,,,,,,,,
1612524957815737599,IMBALANCE,"[130, 177]",1113,MomentumAgent,,,,,,,,,,,,,,
1612524957815737599,ORDER_SUBMITTED,,1113,MomentumAgent,,2021-02-05 11:35:57,ABM,100.0,Side.BID,267833.0,,,99919.0,False,False,False,False,
1612524957818529825,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 11:35:57,ABM,77.0,Side.BID,267833.0,99919.0,,99919.0,False,False,False,False,
1612524957818529825,HOLDINGS_UPDATED,,1113,MomentumAgent,-343762749.0,,,,,,,,,,,,,3535.0
1612524957818529875,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 11:35:57,ABM,23.0,Side.BID,267833.0,99919.0,,99919.0,False,False,False,False,
1612524957818529875,HOLDINGS_UPDATED,,1113,MomentumAgent,-346060886.0,,,,,,,,,,,,,3558.0
1612525056157439195,BID_DEPTH,"[(99926, 200)]",1113,MomentumAgent,,,,,,,,,,,,,,
1612525056157439195,ASK_DEPTH,"[(99928, 270)]",1113,MomentumAgent,,,,,,,,,,,,,,
1612525056157439195,IMBALANCE,"[200, 270]",1113,MomentumAgent,,,,,,,,,,,,,,
1612525056157439195,ORDER_SUBMITTED,,1113,MomentumAgent,,2021-02-05 11:37:36,ABM,100.0,Side.BID,267917.0,,,99928.0,False,False,False,False,
1612525056160231421,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 11:37:36,ABM,70.0,Side.BID,267917.0,99928.0,,99928.0,False,False,False,False,
1612525056160231421,HOLDINGS_UPDATED,,1113,MomentumAgent,-353055846.0,,,,,,,,,,,,,3628.0
1612525056160231471,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 11:37:36,ABM,30.0,Side.BID,267917.0,99928.0,,99928.0,False,False,False,False,
1612525056160231471,HOLDINGS_UPDATED,,1113,MomentumAgent,-356053686.0,,,,,,,,,,,,,3658.0
1612525096825527999,BID_DEPTH,"[(99945, 100)]",1113,MomentumAgent,,,,,,,,,,,,,,
1612525096825527999,ASK_DEPTH,"[(99947, 87)]",1113,MomentumAgent,,,,,,,,,,,,,,
1612525096825527999,IMBALANCE,"[100, 87]",1113,MomentumAgent,,,,,,,,,,,,,,
1612525096825527999,ORDER_SUBMITTED,,1113,MomentumAgent,,2021-02-05 11:38:16,ABM,100.0,Side.BID,267958.0,,,99947.0,False,False,False,False,
1612525096828320225,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 11:38:16,ABM,87.0,Side.BID,267958.0,99947.0,,99947.0,False,False,False,False,
1612525096828320225,HOLDINGS_UPDATED,,1113,MomentumAgent,-364749075.0,,,,,,,,,,,,,3745.0
1612525096828320275,ORDER_ACCEPTED,,1113,MomentumAgent,,2021-02-05 11:38:16,ABM,13.0,Side.BID,267958.0,,,99947.0,False,False,False,False,
1612525101177705832,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 11:38:16,ABM,13.0,Side.BID,267958.0,99947.0,,99947.0,False,False,False,False,
1612525101177705832,HOLDINGS_UPDATED,,1113,MomentumAgent,-366048386.0,,,,,,,,,,,,,3758.0
1612525136110295218,BID_DEPTH,"[(99943, 100)]",1113,MomentumAgent,,,,,,,,,,,,,,
1612525136110295218,ASK_DEPTH,"[(99947, 87)]",1113,MomentumAgent,,,,,,,,,,,,,,
1612525136110295218,IMBALANCE,"[100, 87]",1113,MomentumAgent,,,,,,,,,,,,,,
1612525136110295218,ORDER_SUBMITTED,,1113,MomentumAgent,,2021-02-05 11:38:56,ABM,200.0,Side.BID,267996.0,,,99947.0,False,False,False,False,
1612525136113087444,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 11:38:56,ABM,87.0,Side.BID,267996.0,99947.0,,99947.0,False,False,False,False,
1612525136113087444,HOLDINGS_UPDATED,,1113,MomentumAgent,-374743775.0,,,,,,,,,,,,,3845.0
1612525136113087494,ORDER_ACCEPTED,,1113,MomentumAgent,,2021-02-05 11:38:56,ABM,113.0,Side.BID,267996.0,,,99947.0,False,False,False,False,
1612525151860556609,BID_DEPTH,"[(99950, 17)]",1113,MomentumAgent,,,,,,,,,,,,,,
1612525151860556609,ASK_DEPTH,"[(99953, 212)]",1113,MomentumAgent,,,,,,,,,,,,,,
1612525151860556609,IMBALANCE,"[17, 212]",1113,MomentumAgent,,,,,,,,,,,,,,
1612525151860556609,ORDER_SUBMITTED,,1113,MomentumAgent,,2021-02-05 11:39:11,ABM,100.0,Side.BID,268007.0,,,99953.0,False,False,False,False,
1612525151863348835,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 11:39:11,ABM,12.0,Side.BID,268007.0,99953.0,,99953.0,False,False,False,False,
1612525151863348835,HOLDINGS_UPDATED,,1113,MomentumAgent,-375943211.0,,,,,,,,,,,,,3857.0
1612525151863348885,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 11:39:11,ABM,88.0,Side.BID,268007.0,99953.0,,99953.0,False,False,False,False,
1612525151863348885,HOLDINGS_UPDATED,,1113,MomentumAgent,-384739075.0,,,,,,,,,,,,,3945.0
1612525217690937675,BID_DEPTH,"[(99948, 60)]",1113,MomentumAgent,,,,,,,,,,,,,,
1612525217690937675,ASK_DEPTH,"[(99950, 24)]",1113,MomentumAgent,,,,,,,,,,,,,,
1612525217690937675,IMBALANCE,"[60, 24]",1113,MomentumAgent,,,,,,,,,,,,,,
1612525217690937675,ORDER_SUBMITTED,,1113,MomentumAgent,,2021-02-05 11:40:17,ABM,100.0,Side.BID,268065.0,,,99950.0,False,False,False,False,
1612525217693729901,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 11:40:17,ABM,24.0,Side.BID,268065.0,99950.0,,99950.0,False,False,False,False,
1612525217693729901,HOLDINGS_UPDATED,,1113,MomentumAgent,-387137875.0,,,,,,,,,,,,,3969.0
1612525217693729951,ORDER_ACCEPTED,,1113,MomentumAgent,,2021-02-05 11:40:17,ABM,76.0,Side.BID,268065.0,,,99950.0,False,False,False,False,
1612525217800949311,BID_DEPTH,"[(99950, 76)]",1113,MomentumAgent,,,,,,,,,,,,,,
1612525217800949311,ASK_DEPTH,"[(99951, 388)]",1113,MomentumAgent,,,,,,,,,,,,,,
1612525217800949311,IMBALANCE,"[76, 388]",1113,MomentumAgent,,,,,,,,,,,,,,
1612525217800949311,ORDER_SUBMITTED,,1113,MomentumAgent,,2021-02-05 11:40:17,ABM,23.0,Side.BID,268066.0,,,99951.0,False,False,False,False,
1612525217803741537,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 11:40:17,ABM,23.0,Side.BID,268066.0,99951.0,,99951.0,False,False,False,False,
1612525217803741537,HOLDINGS_UPDATED,,1113,MomentumAgent,-389436748.0,,,,,,,,,,,,,3992.0
1612525220061507719,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 11:40:17,ABM,76.0,Side.BID,268065.0,99950.0,,99950.0,False,False,False,False,
1612525220061507719,HOLDINGS_UPDATED,,1113,MomentumAgent,-397032948.0,,,,,,,,,,,,,4068.0
1612525224455117917,BID_DEPTH,"[(99948, 60)]",1113,MomentumAgent,,,,,,,,,,,,,,
1612525224455117917,ASK_DEPTH,"[(99950, 51)]",1113,MomentumAgent,,,,,,,,,,,,,,
1612525224455117917,IMBALANCE,"[60, 51]",1113,MomentumAgent,,,,,,,,,,,,,,
1612525224455117917,ORDER_SUBMITTED,,1113,MomentumAgent,,2021-02-05 11:40:24,ABM,3.0,Side.BID,268071.0,,,99950.0,False,False,False,False,
1612525224457910143,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 11:40:24,ABM,3.0,Side.BID,268071.0,99950.0,,99950.0,False,False,False,False,
1612525224457910143,HOLDINGS_UPDATED,,1113,MomentumAgent,-397332798.0,,,,,,,,,,,,,4071.0
1612525226352265210,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 11:38:56,ABM,8.0,Side.BID,267996.0,99947.0,,99947.0,False,False,False,False,
1612525226352265210,HOLDINGS_UPDATED,,1113,MomentumAgent,-398132374.0,,,,,,,,,,,,,4079.0
1612525227418999814,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 11:38:56,ABM,105.0,Side.BID,267996.0,99947.0,,99947.0,False,False,False,False,
1612525227418999814,HOLDINGS_UPDATED,,1113,MomentumAgent,-408626809.0,,,,,,,,,,,,,4184.0
1612525419016085280,BID_DEPTH,"[(99938, 300)]",1113,MomentumAgent,,,,,,,,,,,,,,
1612525419016085280,ASK_DEPTH,"[(99939, 109)]",1113,MomentumAgent,,,,,,,,,,,,,,
1612525419016085280,IMBALANCE,"[300, 109]",1113,MomentumAgent,,,,,,,,,,,,,,
1612525419016085280,ORDER_SUBMITTED,,1113,MomentumAgent,,2021-02-05 11:43:39,ABM,100.0,Side.BID,268230.0,,,99939.0,False,False,False,False,
1612525419018877506,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 11:43:39,ABM,9.0,Side.BID,268230.0,99939.0,,99939.0,False,False,False,False,
1612525419018877506,HOLDINGS_UPDATED,,1113,MomentumAgent,-409526260.0,,,,,,,,,,,,,4193.0
1612525419018877556,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 11:43:39,ABM,91.0,Side.BID,268230.0,99939.0,,99939.0,False,False,False,False,
1612525419018877556,HOLDINGS_UPDATED,,1113,MomentumAgent,-418620709.0,,,,,,,,,,,,,4284.0
1612525419526434836,BID_DEPTH,"[(99938, 300)]",1113,MomentumAgent,,,,,,,,,,,,,,
1612525419526434836,ASK_DEPTH,"[(99939, 9)]",1113,MomentumAgent,,,,,,,,,,,,,,
1612525419526434836,IMBALANCE,"[300, 9]",1113,MomentumAgent,,,,,,,,,,,,,,
1612525419526434836,ORDER_SUBMITTED,,1113,MomentumAgent,,2021-02-05 11:43:39,ABM,100.0,Side.BID,268231.0,,,99939.0,False,False,False,False,
1612525419529227062,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 11:43:39,ABM,9.0,Side.BID,268231.0,99939.0,,99939.0,False,False,False,False,
1612525419529227062,HOLDINGS_UPDATED,,1113,MomentumAgent,-419520160.0,,,,,,,,,,,,,4293.0
1612525419529227112,ORDER_ACCEPTED,,1113,MomentumAgent,,2021-02-05 11:43:39,ABM,91.0,Side.BID,268231.0,,,99939.0,False,False,False,False,
1612525423520272366,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 11:43:39,ABM,91.0,Side.BID,268231.0,99939.0,,99939.0,False,False,False,False,
1612525423520272366,HOLDINGS_UPDATED,,1113,MomentumAgent,-428614609.0,,,,,,,,,,,,,4384.0
1612525478232487737,BID_DEPTH,"[(99939, 100)]",1113,MomentumAgent,,,,,,,,,,,,,,
1612525478232487737,ASK_DEPTH,"[(99940, 99)]",1113,MomentumAgent,,,,,,,,,,,,,,
1612525478232487737,IMBALANCE,"[100, 99]",1113,MomentumAgent,,,,,,,,,,,,,,
1612525478232487737,ORDER_SUBMITTED,,1113,MomentumAgent,,2021-02-05 11:44:38,ABM,100.0,Side.BID,268290.0,,,99940.0,False,False,False,False,
1612525478235279963,ORDER_EXECUTED,,1113,MomentumAgent,,2021-02-05 11:44:38,ABM,99.0,Side.BID,268290.0,99940.0,,99940.0,False,False,False,False,
1612525478235279963,HOLDINGS_UPDATED,,1113,MomentumAgent,-438508669.0,,,,,,,,,,,,,4483.0
1612525478235280013,ORDER_ACCEPTED,,1113,MomentumAgent,,2021-02-05 11:44:38,ABM,1.0,Side.BID,268290.0,,,99940.0,False,False,False,False,
