,index,EventTime,EventType,ScalarEventValue,agent_id,agent_type,CASH,time_placed,symbol,quantity,side,order_id,fill_price,tag,limit_price,is_hidden,is_price_to_comply,insert_by_id,is_post_only,order_fee,time_executed,ABM,SubmittedOrders,PaidFees,spread,placed_quantity,speed_of_fill,fill_rate
684,95,1612518029005563089,ORDER_EXECUTED,,1053,ValueAgent,,1.612518028821475e+18,ABM,21.0,Side.BID,955.0,99928.0,,99928.0,False,False,False,False,0.0,1.6125180290055631e+18,,,,,100.0,184.088064,21.0
685,104,1612518200136347356,ORDER_EXECUTED,,1053,ValueAgent,,1.6125181976972303e+18,ABM,69.0,Side.BID,1084.0,99928.0,,99928.0,False,False,False,False,0.0,1.6125182001363474e+18,,,,,100.0,2439.117056,69.0
686,113,1612518537751994359,ORDER_EXECUTED,,1053,ValueAgent,,1.612518537745686e+18,ABM,100.0,Side.ASK,1262.0,99942.0,,99942.0,False,False,False,False,0.0,1.6125185377519944e+18,,,,,100.0,6.308352,100.0
687,17,1612515963548441705,ORDER_EXECUTED,,1054,ValueAgent,,1.612515957913692e+18,ABM,97.0,Side.BID,109.0,100033.0,,100033.0,False,False,False,False,0.0,1.6125159635484416e+18,,,,,100.0,5634.749696,97.0
688,29,1612516285403617611,ORDER_EXECUTED,,1054,ValueAgent,,1.6125162854004477e+18,ABM,47.0,Side.ASK,220.0,100006.0,,100006.0,False,False,False,False,0.0,1.6125162854036175e+18,,,,,47.0,3.169792,100.0
689,70,1612517286946995088,ORDER_EXECUTED,,1054,ValueAgent,,1.6125172651965747e+18,ABM,4.0,Side.BID,580.0,99982.0,,99982.0,False,False,False,False,0.0,1.6125172869469952e+18,,,,,100.0,21750.42048,4.0
690,79,1612517533663461655,ORDER_EXECUTED,,1054,ValueAgent,,1.6125174987140925e+18,ABM,76.0,Side.BID,649.0,99958.0,,99958.0,False,False,False,False,0.0,1.6125175336634616e+18,,,,,100.0,34949.369088,76.0
691,88,1612518134858903891,ORDER_EXECUTED,,1054,ValueAgent,,1.612518134855734e+18,ABM,100.0,Side.BID,1036.0,99928.0,,99928.0,False,False,False,False,0.0,1.6125181348589038e+18,,,,,100.0,3.169792,100.0
692,95,1612518267022281726,ORDER_EXECUTED,,1054,ValueAgent,,1.6125181708617088e+18,ABM,100.0,Side.BID,1060.0,99926.0,,99926.0,False,False,False,False,0.0,1.6125182670222817e+18,,,,,100.0,96160.572928,100.0
693,111,1612518809630806352,ORDER_EXECUTED,,1054,ValueAgent,,1.6125188096276362e+18,ABM,83.0,Side.BID,1361.0,99901.0,,99936.0,False,False,False,False,0.0,1.6125188096308063e+18,,,,,100.0,3.170048,83.0
694,118,1612518858968193498,ORDER_EXECUTED,,1054,ValueAgent,,1.612518857630191e+18,ABM,100.0,Side.BID,1381.0,99912.0,,99912.0,False,False,False,False,0.0,1.6125188589681935e+18,,,,,100.0,1338.002432,100.0
695,29,1612517847973096510,ORDER_EXECUTED,,1055,ValueAgent,,1.6125178479684577e+18,ABM,100.0,Side.BID,830.0,99960.0,,99960.0,False,False,False,False,0.0,1.6125178479730964e+18,,,,,100.0,4.63872,100.0
696,41,1612518002992814269,ORDER_EXECUTED,,1055,ValueAgent,,1.6125180029881754e+18,ABM,30.0,Side.BID,931.0,99927.0,,99927.0,False,False,False,False,0.0,1.6125180029928143e+18,,,,,30.0,4.638976,100.0
697,47,1612518357284901869,ORDER_EXECUTED,,1055,ValueAgent,,1.612518357280263e+18,ABM,18.0,Side.BID,1189.0,99911.0,,99995.0,False,False,False,False,0.0,1.612518357284902e+18,,,,,18.0,4.638976,100.0
698,54,1612518537751159650,ORDER_EXECUTED,,1055,ValueAgent,,1.612518537052365e+18,ABM,100.0,Side.BID,1261.0,99942.0,,99942.0,False,False,False,False,0.0,1.6125185377511596e+18,,,,,100.0,698.794496,100.0
699,67,1612518952490206246,ORDER_EXECUTED,,1055,ValueAgent,,1.612518941736944e+18,ABM,100.0,Side.BID,1427.0,99874.0,,99874.0,False,False,False,False,0.0,1.6125189524902062e+18,,,,,100.0,10753.26208,100.0
700,13,0,ORDER_EXECUTED,,1056,ValueAgent,,1.6125159914107487e+18,ABM,90.0,Side.ASK,120.0,100015.0,,100015.0,False,False,False,False,0.0,1.6125160130768993e+18,,,,,100.0,21666.150656,90.0
701,22,0,ORDER_EXECUTED,,1056,ValueAgent,,1.6125170394634104e+18,ABM,99.0,Side.BID,491.0,99977.0,,99977.0,False,False,False,False,0.0,1.61251704490169e+18,,,,,100.0,5438.27968,99.0
702,34,1612518074658503062,ORDER_EXECUTED,,1056,ValueAgent,,1.6125180696050365e+18,ABM,35.0,Side.BID,982.0,99927.0,,99927.0,False,False,False,False,0.0,1.6125180746585032e+18,,,,,100.0,5053.466624,35.0
703,46,1612518213008596218,ORDER_EXECUTED,,1056,ValueAgent,,1.612518202838535e+18,ABM,79.0,Side.BID,1088.0,99930.0,,99930.0,False,False,False,False,0.0,1.6125182130085962e+18,,,,,100.0,10170.061312,79.0
704,53,0,ORDER_EXECUTED,,1056,ValueAgent,,1.6125183359752858e+18,ABM,100.0,Side.BID,1178.0,99888.0,,99888.0,False,False,False,False,0.0,1.6125183416370565e+18,,,,,100.0,5661.770752,100.0
705,70,1612519008186933033,ORDER_EXECUTED,,1056,ValueAgent,,1.612519002827336e+18,ABM,18.0,Side.BID,1457.0,99923.0,,99923.0,False,False,False,False,0.0,1.612519008186933e+18,,,,,100.0,5359.597056,18.0
706,83,1612519072723693392,ORDER_EXECUTED,,1056,ValueAgent,,1.612519014836166e+18,ABM,180.0,Side.ASK,1465.0,99906.0,,99906.0,False,False,False,False,1190.0,1.6125190727236933e+18,,,,,400.0,57887.527424,45.0
707,20,1612516031532570801,ORDER_EXECUTED,,1057,ValueAgent,,1.61251603151972e+18,ABM,100.0,Side.BID,134.0,100021.0,,100021.0,False,False,False,False,0.0,1.612516031532571e+18,,,,,100.0,12.850944,100.0
708,40,0,ORDER_EXECUTED,,1057,ValueAgent,,1.6125165901801083e+18,ABM,100.0,Side.BID,316.0,99965.0,,99965.0,False,False,False,False,0.0,1.612516618212233e+18,,,,,100.0,28032.124672,100.0
709,47,0,ORDER_EXECUTED,,1057,ValueAgent,,1.6125166460670113e+18,ABM,100.0,Side.BID,336.0,99956.0,,99956.0,False,False,False,False,0.0,1.6125166501495578e+18,,,,,100.0,4082.546432,100.0
710,66,0,ORDER_EXECUTED,,1057,ValueAgent,,1.6125169752544333e+18,ABM,100.0,Side.BID,468.0,99983.0,,99983.0,False,False,False,False,0.0,1.612516982640211e+18,,,,,100.0,7385.777664,100.0
711,83,1612517374194928730,ORDER_EXECUTED,,1057,ValueAgent,,1.6125173464554975e+18,ABM,67.0,Side.BID,608.0,99982.0,,99982.0,False,False,False,False,0.0,1.6125173741949286e+18,,,,,100.0,27739.431168,67.0
712,90,1612517380026440334,ORDER_EXECUTED,,1057,ValueAgent,,1.6125173763782556e+18,ABM,100.0,Side.BID,615.0,99987.0,,99987.0,False,False,False,False,0.0,1.6125173800264404e+18,,,,,100.0,3648.184832,100.0
713,97,0,ORDER_EXECUTED,,1057,ValueAgent,,1.612517510139517e+18,ABM,100.0,Side.ASK,657.0,99979.0,,99979.0,False,False,False,False,0.0,1.6125175621556524e+18,,,,,100.0,52016.135424,100.0
714,104,1612517630866790038,ORDER_EXECUTED,,1057,ValueAgent,,1.612517626745381e+18,ABM,7.0,Side.BID,694.0,99964.0,,99964.0,False,False,False,False,0.0,1.6125176308667901e+18,,,,,7.0,4121.409024,100.0
715,114,1612518297621149563,ORDER_EXECUTED,,1057,ValueAgent,,1.6125180216819315e+18,ABM,100.0,Side.BID,950.0,99925.0,,99925.0,False,False,False,False,0.0,1.6125182976211494e+18,,,,,100.0,275939.21792,100.0
716,124,1612518444875162399,ORDER_EXECUTED,,1057,ValueAgent,,1.6125184447899832e+18,ABM,100.0,Side.BID,1217.0,99936.0,,99936.0,False,False,False,False,0.0,1.6125184448751624e+18,,,,,100.0,85.179136,100.0
717,131,1612518753806684907,ORDER_EXECUTED,,1057,ValueAgent,,1.6125187452689718e+18,ABM,27.0,Side.BID,1332.0,99850.0,,99850.0,False,False,False,False,0.0,1.612518753806685e+18,,,,,27.0,8537.713152,100.0
718,137,1612518761680131150,ORDER_EXECUTED,,1057,ValueAgent,,1.6125187616672801e+18,ABM,200.0,Side.BID,1338.0,99898.0,,99936.0,False,False,False,False,1190.0,1.612518761680131e+18,,,,,200.0,12.850944,100.0
719,149,1612518822173919190,ORDER_EXECUTED,,1057,ValueAgent,,1.6125188120163123e+18,ABM,41.0,Side.ASK,1363.0,99921.0,,99921.0,False,False,False,False,0.0,1.6125188221739192e+18,,,,,100.0,10157.606912,41.0
720,8,0,ORDER_EXECUTED,,1058,ValueAgent,,1.6125156068463555e+18,ABM,43.0,Side.BID,5.0,100057.0,,100057.0,False,False,False,False,0.0,1.61251565663016e+18,,,,,43.0,49783.804416,100.0
721,21,0,ORDER_EXECUTED,,1058,ValueAgent,,1.6125166662895496e+18,ABM,100.0,Side.BID,349.0,99956.0,,99956.0,False,False,False,False,0.0,1.6125166765020024e+18,,,,,100.0,10212.452864,100.0
722,42,0,ORDER_EXECUTED,,1058,ValueAgent,,1.612516964766762e+18,ABM,10.0,Side.BID,464.0,99983.0,,99983.0,False,False,False,False,0.0,1.6125169826396288e+18,,,,,100.0,17872.866816,10.0
723,75,1612518060686901606,ORDER_EXECUTED,,1058,ValueAgent,,1.6125180428637814e+18,ABM,89.0,Side.BID,970.0,99928.0,,99928.0,False,False,False,False,0.0,1.6125180606869015e+18,,,,,100.0,17823.120128,89.0
724,88,1612518103116180353,ORDER_EXECUTED,,1058,ValueAgent,,1.612518098626921e+18,ABM,100.0,Side.BID,1004.0,99938.0,,99938.0,False,False,False,False,1190.0,1.6125181031161805e+18,,,,,400.0,4489.25952,25.0
725,95,1612518193616398852,ORDER_EXECUTED,,1058,ValueAgent,,1.6125181929052124e+18,ABM,11.0,Side.BID,1077.0,99931.0,,99931.0,False,False,False,False,0.0,1.6125181936163988e+18,,,,,11.0,711.186432,100.0
726,17,1612516225185158761,ORDER_EXECUTED,,1059,ValueAgent,,1.6125162251805504e+18,ABM,7.0,Side.BID,200.0,99995.0,,99995.0,False,False,False,False,0.0,1.6125162251851587e+18,,,,,7.0,4.608256,100.0
727,38,1612516554219389839,ORDER_EXECUTED,,1059,ValueAgent,,1.6125165542147814e+18,ABM,60.0,Side.BID,308.0,99998.0,,99998.0,False,False,False,False,0.0,1.61251655421939e+18,,,,,60.0,4.608512,100.0
728,59,0,ORDER_EXECUTED,,1059,ValueAgent,,1.6125169533203072e+18,ABM,57.0,Side.ASK,458.0,99985.0,,99985.0,False,False,False,False,0.0,1.612516977764803e+18,,,,,100.0,24444.495872,56.99999999999999
729,83,1612518165574935722,ORDER_EXECUTED,,1059,ValueAgent,,1.612518138467339e+18,ABM,35.0,Side.BID,1041.0,99927.0,,99927.0,False,False,False,False,0.0,1.6125181655749358e+18,,,,,100.0,27107.5968,35.0
730,92,1612518197688195412,ORDER_EXECUTED,,1059,ValueAgent,,1.6125181753801551e+18,ABM,35.0,Side.BID,1067.0,99927.0,,99927.0,False,False,False,False,0.0,1.6125181976881953e+18,,,,,100.0,22308.040192,35.0
731,101,1612518348465107377,ORDER_EXECUTED,,1059,ValueAgent,,1.6125183467610028e+18,ABM,74.0,Side.BID,1185.0,99904.0,,99904.0,False,False,False,False,0.0,1.6125183484651075e+18,,,,,100.0,1704.104704,74.0
732,119,1612518887086867101,ORDER_EXECUTED,,1059,ValueAgent,,1.6125188832221284e+18,ABM,87.0,Side.BID,1393.0,99927.0,,99927.0,False,False,False,False,1190.0,1.6125188870868672e+18,,,,,187.0,3864.738816,46.524064171122994
733,126,1612518938558533335,ORDER_EXECUTED,,1059,ValueAgent,,1.612518923430073e+18,ABM,100.0,Side.ASK,1413.0,99919.0,,99919.0,False,False,False,False,0.0,1.6125189385585334e+18,,,,,100.0,15128.460288,100.0
734,133,1612519060663445698,ORDER_EXECUTED,,1059,ValueAgent,,1.6125190569177108e+18,ABM,100.0,Side.BID,1479.0,99903.0,,99903.0,False,False,False,False,0.0,1.6125190606634458e+18,,,,,100.0,3745.734912,100.0
735,10,1612515925124379326,ORDER_EXECUTED,,1060,ValueAgent,,1.6125159251189107e+18,ABM,43.0,Side.ASK,97.0,99990.0,,99990.0,False,False,False,False,0.0,1.6125159251243794e+18,,,,,43.0,5.468672,100.0
736,22,1612516377677390820,ORDER_EXECUTED,,1060,ValueAgent,,1.612516373560505e+18,ABM,94.0,Side.BID,250.0,99993.0,,99993.0,False,False,False,False,0.0,1.6125163776773908e+18,,,,,100.0,4116.88576,94.0
737,49,1612517170125737843,ORDER_EXECUTED,,1060,ValueAgent,,1.6125171667895619e+18,ABM,74.0,Side.ASK,540.0,99975.0,,99975.0,False,False,False,False,0.0,1.6125171701257377e+18,,,,,100.0,3336.175872,74.0
738,59,1612517887956752897,ORDER_EXECUTED,,1060,ValueAgent,,1.6125178875068285e+18,ABM,100.0,Side.BID,846.0,99927.0,,99927.0,False,False,False,False,0.0,1.612517887956753e+18,,,,,100.0,449.924352,100.0
739,75,1612518016753651154,ORDER_EXECUTED,,1060,ValueAgent,,1.6125180021468296e+18,ABM,98.0,Side.BID,928.0,99925.0,,99925.0,False,False,False,False,0.0,1.6125180167536512e+18,,,,,100.0,14606.821632,98.0
740,102,1612518771567129658,ORDER_EXECUTED,,1060,ValueAgent,,1.6125187711476314e+18,ABM,27.0,Side.BID,1344.0,99898.0,,99898.0,False,False,False,False,0.0,1.6125187715671296e+18,,,,,100.0,419.49824,27.0
741,109,1612518798007709179,ORDER_EXECUTED,,1060,ValueAgent,,1.6125187968661307e+18,ABM,86.0,Side.BID,1355.0,99894.0,,99894.0,False,False,False,False,0.0,1.6125187980077092e+18,,,,,86.0,1141.578496,100.0
742,10,0,ORDER_EXECUTED,,1061,ValueAgent,,1.612515741660881e+18,ABM,100.0,Side.ASK,37.0,99993.0,,99993.0,False,False,False,False,1190.0,1.61251574524151e+18,,,,,200.0,3580.628992,50.0
743,20,0,ORDER_EXECUTED,,1061,ValueAgent,,1.6125160399579776e+18,ABM,22.0,Side.ASK,136.0,100022.0,,100022.0,False,False,False,False,0.0,1.6125160430160166e+18,,,,,22.0,3058.03904,100.0
744,36,1612517375972304989,ORDER_EXECUTED,,1061,ValueAgent,,1.6125173298090573e+18,ABM,100.0,Side.BID,603.0,99976.0,,99976.0,False,False,False,False,0.0,1.612517375972305e+18,,,,,100.0,46163.247616,100.0
745,46,1612517537650990628,ORDER_EXECUTED,,1061,ValueAgent,,1.61251749788109e+18,ABM,100.0,Side.BID,648.0,99953.0,,99953.0,False,False,False,False,0.0,1.6125175376509906e+18,,,,,100.0,39769.900544,100.0
746,63,1612517873513627419,ORDER_EXECUTED,,1061,ValueAgent,,1.612517865059591e+18,ABM,100.0,Side.BID,839.0,99937.0,,99937.0,False,False,False,False,0.0,1.6125178735136274e+18,,,,,100.0,8454.03648,100.0
747,72,1612518219918947586,ORDER_EXECUTED,,1061,ValueAgent,,1.612518215770848e+18,ABM,91.0,Side.ASK,1097.0,99935.0,,99935.0,False,False,False,False,0.0,1.6125182199189476e+18,,,,,100.0,4148.099584,91.0
748,17,1612516062179545006,ORDER_EXECUTED,,1062,ValueAgent,,1.6125160621660047e+18,ABM,100.0,Side.ASK,142.0,100020.0,,100020.0,False,False,False,False,0.0,1.612516062179545e+18,,,,,100.0,13.540352,100.0
749,24,0,ORDER_EXECUTED,,1062,ValueAgent,,1.6125162612537395e+18,ABM,6.0,Side.ASK,210.0,100010.0,,100010.0,False,False,False,False,0.0,1.6125162613710308e+18,,,,,6.0,117.291264,100.0
750,33,1612516364525139184,ORDER_EXECUTED,,1062,ValueAgent,,1.612516364511599e+18,ABM,33.0,Side.ASK,245.0,99991.0,,99991.0,False,False,False,False,0.0,1.6125163645251392e+18,,,,,33.0,13.540096,100.0
751,55,0,ORDER_EXECUTED,,1062,ValueAgent,,1.6125167003953277e+18,ABM,100.0,Side.ASK,362.0,99974.0,,99974.0,False,False,False,False,0.0,1.6125167554819523e+18,,,,,100.0,55086.624512,100.0
752,72,1612517142946002565,ORDER_EXECUTED,,1062,ValueAgent,,1.6125171372302275e+18,ABM,41.0,Side.BID,521.0,99981.0,,99981.0,False,False,False,False,0.0,1.6125171429460027e+18,,,,,41.0,5715.775232,100.0
753,80,1612517159102358976,ORDER_EXECUTED,,1062,ValueAgent,,1.6125171590888187e+18,ABM,20.0,Side.ASK,536.0,99976.0,,99976.0,False,False,False,False,0.0,1.612517159102359e+18,,,,,100.0,13.540352,20.0
754,110,1612517643306756622,ORDER_EXECUTED,,1062,ValueAgent,,1.6125175651866772e+18,ABM,100.0,Side.BID,675.0,99883.0,,99883.0,False,False,False,False,0.0,1.6125176433067566e+18,,,,,100.0,78120.07936,100.0
755,120,1612518554036313323,ORDER_EXECUTED,,1062,ValueAgent,,1.6125185420140083e+18,ABM,75.0,Side.BID,1263.0,99937.0,,99937.0,False,False,False,False,0.0,1.6125185540363133e+18,,,,,75.0,12022.305024,100.0
756,127,1612518768416908425,ORDER_EXECUTED,,1062,ValueAgent,,1.6125187618162296e+18,ABM,100.0,Side.BID,1339.0,99863.0,,99863.0,False,False,False,False,0.0,1.6125187684169085e+18,,,,,100.0,6600.678912,100.0
757,16,1612516088047801574,ORDER_EXECUTED,,1063,ValueAgent,,1.6125160880387246e+18,ABM,100.0,Side.BID,147.0,100026.0,,100026.0,False,False,False,False,0.0,1.6125160880478016e+18,,,,,100.0,9.076992,100.0
758,36,1612516470714028021,ORDER_EXECUTED,,1063,ValueAgent,,1.6125164698588268e+18,ABM,100.0,Side.ASK,283.0,100004.0,,100004.0,False,False,False,False,0.0,1.612516470714028e+18,,,,,100.0,855.20128,100.0
759,48,0,ORDER_EXECUTED,,1063,ValueAgent,,1.6125167451836838e+18,ABM,46.0,Side.ASK,376.0,99972.0,,99972.0,False,False,False,False,0.0,1.612516755020247e+18,,,,,100.0,9836.5632,46.0
760,60,1612517695188170696,ORDER_EXECUTED,,1063,ValueAgent,,1.6125176064469394e+18,ABM,3.0,Side.ASK,692.0,99978.0,,99978.0,False,False,False,False,0.0,1.6125176951881708e+18,,,,,100.0,88741.23136,3.0
761,67,1612518284432992141,ORDER_EXECUTED,,1063,ValueAgent,,1.6125182788088072e+18,ABM,44.0,Side.BID,1136.0,99930.0,,99930.0,False,False,False,False,0.0,1.6125182844329923e+18,,,,,44.0,5624.185088,100.0
762,80,1612518859403128123,ORDER_EXECUTED,,1063,ValueAgent,,1.6125188592683018e+18,ABM,100.0,Side.BID,1383.0,99882.0,,99882.0,False,False,False,False,0.0,1.612518859403128e+18,,,,,100.0,134.82624,100.0
763,89,1612518966577522906,ORDER_EXECUTED,,1063,ValueAgent,,1.612518962038733e+18,ABM,95.0,Side.BID,1432.0,99943.0,,99943.0,False,False,False,False,0.0,1.612518966577523e+18,,,,,100.0,4538.789888,95.0
764,96,1612519180353626676,ORDER_EXECUTED,,1063,ValueAgent,,1.6125191749991427e+18,ABM,100.0,Side.BID,1542.0,99887.0,,99887.0,False,False,False,False,0.0,1.6125191803536266e+18,,,,,100.0,5354.483968,100.0
765,31,1612517846433058260,ORDER_EXECUTED,,1064,ValueAgent,,1.612517843459667e+18,ABM,5.0,Side.BID,828.0,99960.0,,99960.0,False,False,False,False,0.0,1.6125178464330583e+18,,,,,100.0,2973.39136,5.0
766,37,1612518134025649932,ORDER_EXECUTED,,1064,ValueAgent,,1.612518134023674e+18,ABM,100.0,Side.BID,1035.0,99928.0,,99928.0,False,False,False,False,0.0,1.61251813402565e+18,,,,,100.0,1.975808,100.0
767,55,1612518629769477210,ORDER_EXECUTED,,1064,ValueAgent,,1.6125186258016005e+18,ABM,69.0,Side.BID,1289.0,99917.0,,99917.0,False,False,False,False,0.0,1.612518629769477e+18,,,,,100.0,3967.876608,69.0
768,68,1612518983662968737,ORDER_EXECUTED,,1064,ValueAgent,,1.6125189835932767e+18,ABM,100.0,Side.BID,1447.0,99926.0,,99926.0,False,False,False,False,0.0,1.6125189836629688e+18,,,,,100.0,69.69216,100.0
769,20,1612515906711344950,ORDER_EXECUTED,,1065,ValueAgent,,1.612515906709388e+18,ABM,100.0,Side.BID,88.0,99992.0,,99992.0,False,False,False,False,0.0,1.612515906711345e+18,,,,,100.0,1.956864,100.0
770,41,1612517026561715353,ORDER_EXECUTED,,1065,ValueAgent,,1.6125170265597583e+18,ABM,100.0,Side.ASK,487.0,99976.0,,99976.0,False,False,False,False,0.0,1.6125170265617155e+18,,,,,100.0,1.95712,100.0
771,52,0,ORDER_EXECUTED,,1065,ValueAgent,,1.6125170692323156e+18,ABM,93.0,Side.ASK,502.0,99981.0,,99981.0,False,False,False,False,0.0,1.6125171178797824e+18,,,,,100.0,48647.466752,93.0
772,74,1612518001292739689,ORDER_EXECUTED,,1065,ValueAgent,,1.6125179986056916e+18,ABM,28.0,Side.BID,922.0,99926.0,,99926.0,False,False,False,False,0.0,1.6125180012927396e+18,,,,,28.0,2687.047936,100.0
773,89,1612518131645333161,ORDER_EXECUTED,,1065,ValueAgent,,1.612518131643376e+18,ABM,100.0,Side.ASK,1033.0,99926.0,,99926.0,False,False,False,False,0.0,1.6125181316453332e+18,,,,,100.0,1.95712,100.0
774,98,1612518228360427930,ORDER_EXECUTED,,1065,ValueAgent,,1.6125182208340293e+18,ABM,12.0,Side.BID,1105.0,99934.0,,99934.0,False,False,False,False,0.0,1.612518228360428e+18,,,,,100.0,7526.39872,12.0
775,107,1612518340838270608,ORDER_EXECUTED,,1065,ValueAgent,,1.6125183381003346e+18,ABM,74.0,Side.BID,1179.0,99904.0,,99904.0,False,False,False,False,0.0,1.6125183408382707e+18,,,,,100.0,2737.936128,74.0
776,115,1612518393174588937,ORDER_EXECUTED,,1065,ValueAgent,,1.6125183931726318e+18,ABM,62.0,Side.BID,1196.0,99918.0,,99928.0,False,False,False,False,0.0,1.612518393174589e+18,,,,,100.0,1.95712,62.0
777,122,1612518405822310646,ORDER_EXECUTED,,1065,ValueAgent,,1.6125184041983242e+18,ABM,56.0,Side.ASK,1198.0,99873.0,,99873.0,False,False,False,False,0.0,1.6125184058223107e+18,,,,,56.0,1623.986432,100.0
778,129,1612518912468970597,ORDER_EXECUTED,,1065,ValueAgent,,1.61251891221413e+18,ABM,100.0,Side.BID,1405.0,99897.0,,99897.0,False,False,False,False,0.0,1.6125189124689705e+18,,,,,100.0,254.840576,100.0
779,20,1612516127293553990,ORDER_EXECUTED,,1066,ValueAgent,,1.612516125357408e+18,ABM,56.0,Side.BID,160.0,100022.0,,100022.0,False,False,False,False,0.0,1.612516127293554e+18,,,,,100.0,1936.14592,56.00000000000001
780,26,1612516407072250578,ORDER_EXECUTED,,1066,ValueAgent,,1.6125164070632497e+18,ABM,100.0,Side.BID,264.0,99996.0,,99996.0,False,False,False,False,0.0,1.6125164070722506e+18,,,,,100.0,9.00096,100.0
781,33,0,ORDER_EXECUTED,,1066,ValueAgent,,1.612516810729831e+18,ABM,100.0,Side.ASK,403.0,99985.0,,99985.0,False,False,False,False,0.0,1.61251681144915e+18,,,,,100.0,719.31904,100.0
782,46,1612517142943733022,ORDER_EXECUTED,,1066,ValueAgent,,1.612517142934732e+18,ABM,52.0,Side.ASK,525.0,99981.0,,99981.0,False,False,False,False,0.0,1.612517142943733e+18,,,,,100.0,9.00096,52.0
783,85,1612518034686217504,ORDER_EXECUTED,,1066,ValueAgent,,1.6125180346772165e+18,ABM,13.0,Side.BID,963.0,99927.0,,99927.0,False,False,False,False,0.0,1.6125180346862175e+18,,,,,13.0,9.00096,100.0
784,91,1612518102574930128,ORDER_EXECUTED,,1066,ValueAgent,,1.6125181025659292e+18,ABM,100.0,Side.ASK,1008.0,99938.0,,99938.0,False,False,False,False,0.0,1.6125181025749302e+18,,,,,100.0,9.00096,100.0
785,102,1612518309337515296,ORDER_EXECUTED,,1066,ValueAgent,,1.612518237540955e+18,ABM,77.0,Side.ASK,1115.0,99932.0,,99932.0,False,False,False,False,0.0,1.6125183093375153e+18,,,,,100.0,71796.560384,77.0
786,10,0,ORDER_EXECUTED,,1067,ValueAgent,,1.612515944135019e+18,ABM,38.0,Side.BID,107.0,99991.0,,99991.0,False,False,False,False,0.0,1.6125163552095493e+18,,,,,100.0,411074.530304,38.0
787,22,1612516960109957920,ORDER_EXECUTED,,1067,ValueAgent,,1.612516944396427e+18,ABM,13.0,Side.BID,454.0,99983.0,,99983.0,False,False,False,False,0.0,1.612516960109958e+18,,,,,100.0,15713.53088,13.0
788,31,1612517096940262670,ORDER_EXECUTED,,1067,ValueAgent,,1.6125170761734188e+18,ABM,94.0,Side.ASK,506.0,99978.0,,99978.0,False,False,False,False,0.0,1.6125170969402627e+18,,,,,100.0,20766.843904,94.0
789,39,1612517180537180037,ORDER_EXECUTED,,1067,ValueAgent,,1.612517180537082e+18,ABM,98.0,Side.ASK,547.0,99974.0,,99974.0,False,False,False,False,0.0,1.6125171805371802e+18,,,,,100.0,0.098048,98.0
790,46,0,ORDER_EXECUTED,,1067,ValueAgent,,1.612517390273837e+18,ABM,2.0,Side.ASK,622.0,99996.0,,99996.0,False,False,False,False,0.0,1.6125173914333908e+18,,,,,2.0,1159.553792,100.0
791,55,1612517600265727825,ORDER_EXECUTED,,1067,ValueAgent,,1.6125175626919245e+18,ABM,92.0,Side.ASK,673.0,99976.0,,99976.0,False,False,False,False,0.0,1.6125176002657277e+18,,,,,100.0,37573.803264,92.0
792,70,1612517747799456339,ORDER_EXECUTED,,1067,ValueAgent,,1.6125177477993585e+18,ABM,100.0,Side.BID,750.0,99960.0,,99960.0,False,False,False,False,0.0,1.6125177477994563e+18,,,,,100.0,0.097792,100.0
793,77,1612517801625964985,ORDER_EXECUTED,,1067,ValueAgent,,1.6125177985645012e+18,ABM,100.0,Side.BID,788.0,99953.0,,99953.0,False,False,False,False,0.0,1.612517801625965e+18,,,,,100.0,3061.463808,100.0
794,86,1612517925076242868,ORDER_EXECUTED,,1067,ValueAgent,,1.6125178242627543e+18,ABM,13.0,Side.BID,813.0,99923.0,,99923.0,False,False,False,False,0.0,1.612517925076243e+18,,,,,100.0,100813.48864,13.0
795,95,1612518017412726373,ORDER_EXECUTED,,1067,ValueAgent,,1.6125180121618084e+18,ABM,98.0,Side.BID,941.0,99925.0,,99925.0,False,False,False,False,0.0,1.6125180174127263e+18,,,,,100.0,5250.917888,98.0
796,101,1612518081634386582,ORDER_EXECUTED,,1067,ValueAgent,,1.6125180816342886e+18,ABM,51.0,Side.BID,991.0,99927.0,,99927.0,False,False,False,False,0.0,1.6125180816343867e+18,,,,,51.0,0.098048,100.0
797,110,1612518175355462125,ORDER_EXECUTED,,1067,ValueAgent,,1.6125181729337743e+18,ABM,35.0,Side.BID,1063.0,99927.0,,99927.0,False,False,False,False,0.0,1.6125181753554621e+18,,,,,100.0,2421.687808,35.0
798,119,1612518215772981356,ORDER_EXECUTED,,1067,ValueAgent,,1.6125182156318162e+18,ABM,9.0,Side.BID,1096.0,99935.0,,99935.0,False,False,False,False,0.0,1.6125182157729812e+18,,,,,100.0,141.165056,9.0
799,132,1612519007323598767,ORDER_EXECUTED,,1067,ValueAgent,,1.6125190062568732e+18,ABM,100.0,Side.BID,1458.0,99933.0,,99933.0,False,False,False,False,0.0,1.6125190073235988e+18,,,,,100.0,1066.725632,100.0
800,19,1612515944135521222,ORDER_EXECUTED,,1068,ValueAgent,,1.6125159207094738e+18,ABM,62.0,Side.ASK,95.0,99991.0,,99991.0,False,False,False,False,0.0,1.6125159441355213e+18,,,,,100.0,23426.047488,62.0
