,EventTime,EventType,ScalarEventValue,agent_id,agent_type,CASH,time_placed,symbol,quantity,side,order_id,fill_price,tag,limit_price,is_hidden,is_price_to_comply,insert_by_id,is_post_only,ABM,cash,holdings,mark_to_marked_holdings,total_depot_value,profit
3549,1612525240124157936,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 11:40:39,ABM,98.0,Side.ASK,26665.0,99851.0,,99851.0,False,False,False,False,,,,,,
3562,1612525330789750679,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 11:42:10,ABM,100.0,Side.ASK,26807.0,99846.0,,99846.0,False,False,False,False,,,,,,
3575,1612525460402635545,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 11:44:20,ABM,100.0,Side.ASK,26934.0,99849.0,,99849.0,False,False,False,False,,,,,,
3588,1612525463730477105,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 11:44:23,ABM,85.0,Side.ASK,26938.0,99848.0,,99848.0,False,False,False,False,,,,,,
3597,1612525463730477155,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 11:44:23,ABM,8.0,Side.ASK,26938.0,99848.0,,99848.0,False,False,False,False,,,,,,
3607,1612525464489054128,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 11:44:23,ABM,7.0,Side.ASK,26938.0,99848.0,,99848.0,False,False,False,False,,,,,,
3620,1612525472392871516,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 11:44:32,ABM,10.0,Side.ASK,26948.0,99851.0,,99851.0,False,False,False,False,,,,,,
3634,1612525512983642184,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 11:45:12,ABM,61.0,Side.ASK,26975.0,99849.0,,99849.0,False,False,False,False,,,,,,
3643,1612525512983642234,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 11:45:12,ABM,39.0,Side.ASK,26975.0,99849.0,,99849.0,False,False,False,False,,,,,,
3656,1612525520087044990,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 11:45:20,ABM,55.0,Side.ASK,27005.0,99847.0,,99847.0,False,False,False,False,,,,,,
3670,1612525523832676591,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 11:45:23,ABM,97.0,Side.ASK,27010.0,99845.0,,99845.0,False,False,False,False,,,,,,
3679,1612525523832676641,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 11:45:23,ABM,1.0,Side.ASK,27010.0,99845.0,,99845.0,False,False,False,False,,,,,,
3688,1612525523832676691,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 11:45:23,ABM,2.0,Side.ASK,27010.0,99845.0,,99845.0,False,False,False,False,,,,,,
3701,1612525548190592809,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 11:45:48,ABM,47.0,Side.ASK,27048.0,99844.0,,99844.0,False,False,False,False,,,,,,
3711,1612525548440441766,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 11:45:48,ABM,53.0,Side.ASK,27048.0,99844.0,,99844.0,False,False,False,False,,,,,,
3724,1612525653930309357,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 11:47:33,ABM,100.0,Side.ASK,27163.0,99818.0,,99818.0,False,False,False,False,,,,,,
3737,1612525736065531794,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 11:48:56,ABM,56.0,Side.ASK,27282.0,99812.0,,99812.0,False,False,False,False,,,,,,
3746,1612525736065531844,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 11:48:56,ABM,21.0,Side.ASK,27282.0,99812.0,,99812.0,False,False,False,False,,,,,,
3759,1612525748047789339,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 11:49:08,ABM,92.0,Side.ASK,27290.0,99812.0,,99812.0,False,False,False,False,,,,,,
3769,1612525749145923017,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 11:49:08,ABM,8.0,Side.ASK,27290.0,99812.0,,99812.0,False,False,False,False,,,,,,
3782,1612525816348962378,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 11:50:16,ABM,100.0,Side.ASK,27389.0,99814.0,,99814.0,False,False,False,False,,,,,,
3795,1612525837057272833,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 11:50:37,ABM,98.0,Side.ASK,27411.0,99815.0,,99815.0,False,False,False,False,,,,,,
3804,1612525837057272883,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 11:50:37,ABM,2.0,Side.ASK,27411.0,99815.0,,99815.0,False,False,False,False,,,,,,
3817,1612525931874089761,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 11:52:11,ABM,44.0,Side.ASK,27577.0,99820.0,,99820.0,False,False,False,False,,,,,,
3831,1612525939163189187,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 11:52:19,ABM,29.0,Side.ASK,27581.0,99819.0,,99819.0,False,False,False,False,,,,,,
3840,1612525940338808821,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 11:52:11,ABM,56.0,Side.ASK,27577.0,99820.0,,99820.0,False,False,False,False,,,,,,
3853,1612525974696895765,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 11:52:54,ABM,100.0,Side.ASK,27627.0,99827.0,,99827.0,False,False,False,False,,,,,,
3866,1612525985551448936,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 11:53:05,ABM,11.0,Side.ASK,27633.0,99828.0,,99828.0,False,False,False,False,,,,,,
3875,1612525985551448986,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 11:53:05,ABM,89.0,Side.ASK,27633.0,99828.0,,99828.0,False,False,False,False,,,,,,
3888,1612525992343515856,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 11:53:12,ABM,3.0,Side.ASK,27642.0,99829.0,,99829.0,False,False,False,False,,,,,,
3898,1612526000025197330,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 11:53:12,ABM,97.0,Side.ASK,27642.0,99829.0,,99829.0,False,False,False,False,,,,,,
3911,1612526025073097580,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 11:53:45,ABM,12.0,Side.ASK,27688.0,99833.0,,99833.0,False,False,False,False,,,,,,
3924,1612526060182568513,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 11:54:20,ABM,39.0,Side.ASK,27765.0,99831.0,,99831.0,False,False,False,False,,,,,,
3934,1612526070753598177,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 11:54:20,ABM,100.0,Side.ASK,27765.0,99831.0,,99831.0,False,False,False,False,,,,,,
3947,1612526079620685300,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 11:54:39,ABM,37.0,Side.ASK,27787.0,99829.0,,99829.0,False,False,False,False,,,,,,
3956,1612526079620685350,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 11:54:39,ABM,63.0,Side.ASK,27787.0,99829.0,,99829.0,False,False,False,False,,,,,,
3965,1612526085022309738,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 11:54:20,ABM,61.0,Side.ASK,27765.0,99831.0,,99831.0,False,False,False,False,,,,,,
3974,1612526178048597778,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 11:45:20,ABM,45.0,Side.ASK,27005.0,99847.0,,99847.0,False,False,False,False,,,,,,
3987,1612526218506455332,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 11:56:58,ABM,34.0,Side.ASK,27962.0,99848.0,,99848.0,False,False,False,False,,,,,,
3996,1612526238270018025,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 11:44:32,ABM,2.0,Side.ASK,26948.0,99851.0,,99851.0,False,False,False,False,,,,,,
4009,1612526254504251450,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 11:57:34,ABM,100.0,Side.ASK,27988.0,99854.0,,99854.0,False,False,False,False,,,,,,
4022,1612526267825052536,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 11:57:47,ABM,86.0,Side.ASK,27999.0,99858.0,,99858.0,False,False,False,False,,,,,,
4035,1612526359577708183,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 11:59:19,ABM,12.0,Side.ASK,28065.0,99855.0,,99855.0,False,False,False,False,,,,,,
4048,1612526533102187097,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:02:13,ABM,20.0,Side.ASK,28272.0,99844.0,,99844.0,False,False,False,False,,,,,,
4057,1612526533102187147,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:02:13,ABM,100.0,Side.ASK,28272.0,99844.0,,99844.0,False,False,False,False,,,,,,
4066,1612526533102187197,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:02:13,ABM,100.0,Side.ASK,28272.0,99844.0,,99844.0,False,False,False,False,,,,,,
4075,1612526533102187247,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:02:13,ABM,4.0,Side.ASK,28272.0,99844.0,,99844.0,False,False,False,False,,,,,,
4084,1612526533102187297,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:02:13,ABM,100.0,Side.ASK,28272.0,99844.0,,99844.0,False,False,False,False,,,,,,
4094,1612526534720464323,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:02:13,ABM,76.0,Side.ASK,28272.0,99844.0,,99844.0,False,False,False,False,,,,,,
4107,1612526555137755634,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:02:35,ABM,100.0,Side.ASK,28352.0,99838.0,,99838.0,False,False,False,False,,,,,,
4120,1612526657232856701,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:04:17,ABM,45.0,Side.ASK,28494.0,99829.0,,99829.0,False,False,False,False,,,,,,
4129,1612526657232856751,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:04:17,ABM,55.0,Side.ASK,28494.0,99829.0,,99829.0,False,False,False,False,,,,,,
4142,1612526701975093624,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:05:01,ABM,100.0,Side.ASK,28533.0,99835.0,,99835.0,False,False,False,False,,,,,,
4155,1612526721112953281,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:05:21,ABM,100.0,Side.ASK,28545.0,99836.0,,99836.0,False,False,False,False,,,,,,
4168,1612526753045837534,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:05:53,ABM,46.0,Side.ASK,28573.0,99834.0,,99834.0,False,False,False,False,,,,,,
4177,1612526753045837584,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:05:53,ABM,54.0,Side.ASK,28573.0,99834.0,,99834.0,False,False,False,False,,,,,,
4190,1612526758210349753,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:05:58,ABM,46.0,Side.ASK,28576.0,99834.0,,99834.0,False,False,False,False,,,,,,
4199,1612526758210349803,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:05:58,ABM,54.0,Side.ASK,28576.0,99834.0,,99834.0,False,False,False,False,,,,,,
4212,1612526809869870108,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:06:49,ABM,3.0,Side.ASK,28647.0,99831.0,,99831.0,False,False,False,False,,,,,,
4222,1612526811273612854,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:06:49,ABM,97.0,Side.ASK,28647.0,99831.0,,99831.0,False,False,False,False,,,,,,
4235,1612526926448253197,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:08:46,ABM,100.0,Side.ASK,28800.0,99828.0,,99828.0,False,False,False,False,,,,,,
4248,1612526985413805906,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:09:45,ABM,3.0,Side.ASK,28848.0,99828.0,,99828.0,False,False,False,False,,,,,,
4261,1612527020910453026,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:10:20,ABM,70.0,Side.ASK,28874.0,99828.0,,99828.0,False,False,False,False,,,,,,
4271,1612527021440556522,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:10:20,ABM,30.0,Side.ASK,28874.0,99828.0,,99828.0,False,False,False,False,,,,,,
4284,1612527049847117462,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:10:49,ABM,96.0,Side.ASK,28905.0,99833.0,,99833.0,False,False,False,False,,,,,,
4294,1612527060073392241,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:10:49,ABM,4.0,Side.ASK,28905.0,99833.0,,99833.0,False,False,False,False,,,,,,
4307,1612527078658779332,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:11:18,ABM,30.0,Side.ASK,28929.0,99835.0,,99835.0,False,False,False,False,,,,,,
4320,1612527088859992682,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:11:28,ABM,30.0,Side.ASK,28938.0,99837.0,,99837.0,False,False,False,False,,,,,,
4330,1612527093351698735,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:11:28,ABM,70.0,Side.ASK,28938.0,99837.0,,99837.0,False,False,False,False,,,,,,
4343,1612527146641486949,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:12:26,ABM,6.0,Side.ASK,29010.0,99842.0,,99842.0,False,False,False,False,,,,,,
4356,1612527294855324335,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:14:54,ABM,10.0,Side.ASK,29269.0,99869.0,,99869.0,False,False,False,False,,,,,,
4365,1612527300728034342,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 11:40:05,ABM,57.0,Side.ASK,26623.0,99874.0,,99874.0,False,False,False,False,,,,,,
4378,1612527317453431404,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:15:17,ABM,100.0,Side.ASK,29299.0,99871.0,,99871.0,False,False,False,False,,,,,,
4391,1612527359622134295,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:15:59,ABM,100.0,Side.ASK,29343.0,99869.0,,99869.0,False,False,False,False,,,,,,
4404,1612527405121908524,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:16:45,ABM,100.0,Side.ASK,29425.0,99868.0,,99868.0,False,False,False,False,,,,,,
4417,1612527449938367403,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:17:29,ABM,99.0,Side.BID,29490.0,99866.0,,99866.0,False,False,False,False,,,,,,
4426,1612527449938367453,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:17:29,ABM,1.0,Side.BID,29490.0,99866.0,,99866.0,False,False,False,False,,,,,,
4439,1612527480979222026,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:18:00,ABM,100.0,Side.BID,29537.0,99868.0,,99868.0,False,False,False,False,,,,,,
4452,1612527492991890301,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:18:12,ABM,15.0,Side.BID,29554.0,99866.0,,99866.0,False,False,False,False,,,,,,
4465,1612527572086243859,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:19:32,ABM,26.0,Side.BID,29660.0,99860.0,,99860.0,False,False,False,False,,,,,,
4475,1612527574337294809,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:19:32,ABM,74.0,Side.BID,29660.0,99860.0,,99860.0,False,False,False,False,,,,,,
4488,1612527582522268844,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:19:42,ABM,26.0,Side.BID,29675.0,99860.0,,99860.0,False,False,False,False,,,,,,
4497,1612527582522268894,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:19:42,ABM,74.0,Side.BID,29675.0,99860.0,,99860.0,False,False,False,False,,,,,,
4510,1612527628946074918,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:20:28,ABM,4.0,Side.BID,29725.0,99857.0,,99857.0,False,False,False,False,,,,,,
4523,1612527677015996051,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:21:17,ABM,2.0,Side.BID,29784.0,99856.0,,99856.0,False,False,False,False,,,,,,
4532,1612527677015996101,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:21:17,ABM,98.0,Side.BID,29784.0,99856.0,,99856.0,False,False,False,False,,,,,,
4545,1612527760620903670,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:22:40,ABM,42.0,Side.BID,29914.0,99847.0,,99847.0,False,False,False,False,,,,,,
4554,1612527760620903720,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:22:40,ABM,32.0,Side.BID,29914.0,99847.0,,99847.0,False,False,False,False,,,,,,
4563,1612527760620903770,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:22:40,ABM,26.0,Side.BID,29914.0,99847.0,,99847.0,False,False,False,False,,,,,,
4576,1612527866835017171,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:24:26,ABM,74.0,Side.BID,30034.0,99830.0,,99830.0,False,False,False,False,,,,,,
4586,1612527868543867643,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:24:26,ABM,26.0,Side.BID,30034.0,99830.0,,99830.0,False,False,False,False,,,,,,
4599,1612527869982583752,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:24:29,ABM,14.0,Side.BID,30037.0,99830.0,,99830.0,False,False,False,False,,,,,,
4612,1612527876976407339,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:24:36,ABM,75.0,Side.BID,30085.0,99831.0,,99831.0,False,False,False,False,,,,,,
4621,1612527876976407389,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:24:36,ABM,72.0,Side.BID,30085.0,99831.0,,99831.0,False,False,False,False,,,,,,
4634,1612527881827637185,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:24:41,ABM,87.0,Side.BID,30093.0,99829.0,,99829.0,False,False,False,False,,,,,,
4643,1612527881827637235,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:24:41,ABM,100.0,Side.BID,30093.0,99829.0,,99829.0,False,False,False,False,,,,,,
4652,1612527881827637285,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:24:41,ABM,100.0,Side.BID,30093.0,99829.0,,99829.0,False,False,False,False,,,,,,
4662,1612527887294415438,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:24:41,ABM,100.0,Side.BID,30093.0,99829.0,,99829.0,False,False,False,False,,,,,,
4671,1612527887666214950,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:24:41,ABM,13.0,Side.BID,30093.0,99829.0,,99829.0,False,False,False,False,,,,,,
4684,1612528061819456048,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:27:41,ABM,30.0,Side.BID,30300.0,99841.0,,99841.0,False,False,False,False,,,,,,
4694,1612528063132288508,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:27:41,ABM,1.0,Side.BID,30300.0,99841.0,,99841.0,False,False,False,False,,,,,,
4703,1612528066115088813,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:27:41,ABM,69.0,Side.BID,30300.0,99841.0,,99841.0,False,False,False,False,,,,,,
4716,1612528237015691784,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:30:37,ABM,20.0,Side.BID,30483.0,99808.0,,99808.0,False,False,False,False,,,,,,
4725,1612528237015691834,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:30:37,ABM,100.0,Side.BID,30483.0,99808.0,,99808.0,False,False,False,False,,,,,,
4735,1612528239728220549,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:30:37,ABM,80.0,Side.BID,30483.0,99808.0,,99808.0,False,False,False,False,,,,,,
4748,1612528288782307283,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:31:28,ABM,16.0,Side.BID,30550.0,99802.0,,99802.0,False,False,False,False,,,,,,
4757,1612528288782307333,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:31:28,ABM,59.0,Side.BID,30550.0,99802.0,,99802.0,False,False,False,False,,,,,,
4771,1612528296912071415,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:31:36,ABM,70.0,Side.BID,30563.0,99806.0,,99806.0,False,False,False,False,,,,,,
4781,1612528300162259179,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:31:36,ABM,17.0,Side.BID,30563.0,99806.0,,99806.0,False,False,False,False,,,,,,
4790,1612528301330210009,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:31:36,ABM,13.0,Side.BID,30563.0,99806.0,,99806.0,False,False,False,False,,,,,,
4799,1612528317522889734,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:31:28,ABM,25.0,Side.BID,30550.0,99802.0,,99802.0,False,False,False,False,,,,,,
4812,1612528401433787020,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:33:21,ABM,100.0,Side.BID,30674.0,99802.0,,99802.0,False,False,False,False,,,,,,
4825,1612528488607638288,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:34:48,ABM,29.0,Side.BID,30782.0,99804.0,,99804.0,False,False,False,False,,,,,,
4835,1612528523354033887,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:34:48,ABM,71.0,Side.BID,30782.0,99804.0,,99804.0,False,False,False,False,,,,,,
4848,1612528730898511969,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:38:50,ABM,4.0,Side.ASK,31134.0,99800.0,,99800.0,False,False,False,False,,,,,,
4861,1612528736482517643,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:38:56,ABM,74.0,Side.ASK,31178.0,99798.0,,99798.0,False,False,False,False,,,,,,
4871,1612528779594020868,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:38:56,ABM,26.0,Side.ASK,31178.0,99798.0,,99798.0,False,False,False,False,,,,,,
4884,1612528816067648192,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:40:16,ABM,31.0,Side.ASK,31246.0,99805.0,,99805.0,False,False,False,False,,,,,,
4898,1612528827642033318,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:40:27,ABM,28.0,Side.ASK,31255.0,99802.0,,99802.0,False,False,False,False,,,,,,
4908,1612528827793061904,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:40:27,ABM,64.0,Side.ASK,31255.0,99802.0,,99802.0,False,False,False,False,,,,,,
4917,1612528828055680021,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:40:27,ABM,8.0,Side.ASK,31255.0,99802.0,,99802.0,False,False,False,False,,,,,,
4930,1612528837594084764,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:40:37,ABM,100.0,Side.ASK,31267.0,99802.0,,99802.0,False,False,False,False,,,,,,
4943,1612528856885875300,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:40:56,ABM,74.0,Side.ASK,31285.0,99773.0,,99773.0,False,False,False,False,,,,,,
4957,1612528857188560227,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:40:57,ABM,22.0,Side.ASK,31286.0,99772.0,,99772.0,False,False,False,False,,,,,,
4966,1612528920521744258,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:40:56,ABM,26.0,Side.ASK,31285.0,99773.0,,99773.0,False,False,False,False,,,,,,
4979,1612528988989444343,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:43:08,ABM,21.0,Side.ASK,31409.0,99779.0,,99779.0,False,False,False,False,,,,,,
4988,1612528988989444393,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:43:08,ABM,79.0,Side.ASK,31409.0,99779.0,,99779.0,False,False,False,False,,,,,,
5001,1612529099355782828,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:44:59,ABM,5.0,Side.ASK,31608.0,99795.0,,99795.0,False,False,False,False,,,,,,
5015,1612529243491218253,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:47:23,ABM,100.0,Side.ASK,31808.0,99788.0,,99788.0,False,False,False,False,,,,,,
5028,1612529245732232304,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:47:25,ABM,34.0,Side.ASK,31811.0,99788.0,,99788.0,False,False,False,False,,,,,,
5037,1612529245732232354,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:47:25,ABM,66.0,Side.ASK,31811.0,99788.0,,99788.0,False,False,False,False,,,,,,
5050,1612529262435131046,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:47:42,ABM,3.0,Side.ASK,31839.0,99787.0,,99787.0,False,False,False,False,,,,,,
5063,1612529279900002808,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:47:59,ABM,88.0,Side.ASK,31874.0,99787.0,,99787.0,False,False,False,False,,,,,,
5072,1612529279900002858,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:47:59,ABM,12.0,Side.ASK,31874.0,99787.0,,99787.0,False,False,False,False,,,,,,
5085,1612529291200576891,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:48:11,ABM,72.0,Side.ASK,31884.0,99788.0,,99788.0,False,False,False,False,,,,,,
5094,1612529291200576941,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:48:11,ABM,28.0,Side.ASK,31884.0,99788.0,,99788.0,False,False,False,False,,,,,,
5107,1612529293695786297,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:48:13,ABM,70.0,Side.ASK,31888.0,99788.0,,99788.0,False,False,False,False,,,,,,
5117,1612529293707273947,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:48:13,ABM,30.0,Side.ASK,31888.0,99788.0,,99788.0,False,False,False,False,,,,,,
5130,1612529306122792737,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:48:26,ABM,37.0,Side.ASK,31903.0,99791.0,,99791.0,False,False,False,False,,,,,,
5144,1612529326466481414,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:48:46,ABM,80.0,Side.ASK,31924.0,99788.0,,99788.0,False,False,False,False,,,,,,
5154,1612529329952435706,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:48:46,ABM,20.0,Side.ASK,31924.0,99788.0,,99788.0,False,False,False,False,,,,,,
5163,1612529330769304960,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:48:26,ABM,63.0,Side.ASK,31903.0,99791.0,,99791.0,False,False,False,False,,,,,,
5176,1612529352303949252,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:49:12,ABM,80.0,Side.ASK,31950.0,99788.0,,99788.0,False,False,False,False,,,,,,
5185,1612529352303949302,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:49:12,ABM,20.0,Side.ASK,31950.0,99788.0,,99788.0,False,False,False,False,,,,,,
5198,1612529379448184999,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:49:39,ABM,88.0,Side.ASK,31972.0,99788.0,,99788.0,False,False,False,False,,,,,,
5208,1612529379534761055,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:49:39,ABM,112.0,Side.ASK,31972.0,99788.0,,99788.0,False,False,False,False,,,,,,
5221,1612529406844246440,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:50:06,ABM,137.0,Side.ASK,32018.0,99782.0,,99782.0,False,False,False,False,,,,,,
5230,1612529406844246490,ORDER_EXECUTED,,1115,MomentumAgent,,2021-02-05 12:50:06,ABM,41.0,Side.ASK,32018.0,99782.0,,99782.0,False,False,False,False,,,,,,
